,ts,imei,mwra,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome,c.raider,c.updateassist,c.android.vending,c.UCMobile.intl,c.UCMobile.x86
10997,2018-05-13 01:17:00,3590433799317661339,1.0,10.06402,12.66761,10.84486,13.86515,11.85229,69.87081,15.5643,89.96379,56.41151,55.72114
10998,2018-05-13 01:18:00,3590433799317661396,1.0,14.18969,14.53126,10.6978,15.77792,12.2022,61.20132,41.55555,71.05352,6.67127,54.27674
10999,2018-05-13 01:19:00,3590433799317661388,0.0,13.27487,10.53017,12.61598,11.89732,13.29458,50.39498,56.16053,37.84433,8.2283,47.10545
11000,2018-05-13 01:20:00,863033069630348149,1.0,9.49042,13.08435,8.92625,13.58302,11.69252,55.51736,49.50833,1.78873,90.82258,60.15962
11001,2018-05-13 01:21:00,359043379931766734,1.0,16.89404,12.38055,11.10361,10.81538,10.03028,52.08859,0.4486,52.0507,61.87039,6.25252
11002,2018-05-13 01:22:00,359043379931766254,0.0,10.44473,11.43131,16.25344,12.71319,9.66195,52.82348,32.10009,51.67302,4.23468,71.41214
11003,2018-05-13 01:23:00,8630330696303482444,1.0,11.23594,11.87163,9.07611,8.37793,11.90941,76.18527,78.85834,54.17917,42.87765,73.90835
11004,2018-05-13 01:24:00,359043379931766684,1.0,12.28192,12.44768,14.23307,12.55028,16.79527,69.38033,51.88314,72.57443,8.63297,31.30525
11005,2018-05-13 01:25:00,359043379931766833,1.0,8.74506,14.31151,13.74859,15.24646,6.74424,42.6676,74.3338,15.2685,40.73127,95.82534
11006,2018-05-13 01:26:00,3590433799317661644,1.0,10.43871,14.20661,12.14938,15.97822,10.60289,37.32302,3.12537,3.68085,22.61652,44.02207
11007,2018-05-13 01:27:00,863033069630348198,1.0,10.32944,13.39805,11.15683,13.90287,10.78113,83.63146,86.829,80.86734,45.97905,49.11664
11008,2018-05-13 01:28:00,3590433799317661313,1.0,13.57956,17.69578,9.16951,10.66474,8.36038,20.80763,73.38369,59.24788,41.5215,79.41237
11009,2018-05-13 01:29:00,3590433799317662188,1.0,11.56058,13.35363,10.06328,12.04071,12.15145,45.46881,88.40996,91.65939,20.2292,84.20426
11010,2018-05-13 01:30:00,8630330696303482063,1.0,10.79114,15.89641,8.33228,13.75025,13.29031,40.91454,47.59059,38.66361,8.82626,12.25933
11011,2018-05-13 01:31:00,3590433799317661099,0.0,10.07125,10.60637,13.20876,8.66929,14.18787,71.3445,49.84176,97.6879,40.46984,2.30502
11012,2018-05-13 01:32:00,863033069630348362,0.0,10.09937,16.07312,12.40536,10.99165,8.84823,55.1515,72.11405,44.41662,65.58854,79.03359
11013,2018-05-13 01:33:00,8630330696303482105,1.0,7.88811,14.06579,9.37333,14.79412,14.05547,47.09952,83.95253,19.12466,29.15373,97.81157
11014,2018-05-13 01:34:00,8630330696303481339,1.0,11.08715,13.77563,10.95919,14.75046,13.47979,45.20642,17.18217,46.66481,70.03297,79.13685
11015,2018-05-13 01:35:00,3590433799317661966,0.0,10.52021,15.373,15.39937,14.58739,10.46897,51.37362,14.93179,36.36996,33.07759,89.78633
11016,2018-05-13 01:36:00,863033069630348594,1.0,15.28742,8.1435,13.0765,12.18349,8.98032,66.84739,60.43096,84.44328,94.85813,80.59335
11017,2018-05-13 01:37:00,863033069630348131,1.0,12.63085,13.92133,10.20326,14.218,10.59423,42.80809,6.50734,11.11523,65.87,72.40784
11018,2018-05-13 01:38:00,3590433799317662204,1.0,15.44958,10.58409,13.88002,10.61897,9.84439,31.63638,64.39786,24.62061,97.4366,74.45789
11019,2018-05-13 01:39:00,8630330696303481446,1.0,15.04375,12.88119,10.08284,14.36224,9.9383,46.27192,9.76093,2.54845,95.99995,91.34617
11020,2018-05-13 01:40:00,359043379931766635,1.0,11.38279,13.47233,10.3856,11.38032,9.57152,52.82895,8.48348,34.33004,91.92412,83.86571
11021,2018-05-13 01:41:00,359043379931766494,1.0,13.30054,11.37267,12.31086,8.99409,11.73466,68.53247,55.46235,56.1862,8.1528,60.07743
11022,2018-05-13 01:42:00,8630330696303481511,0.0,12.99887,9.71558,13.78052,12.00418,10.20103,28.63489,42.08775,52.80088,79.10726,37.02938
11023,2018-05-13 01:43:00,3590433799317661875,0.0,12.47798,13.0076,13.4867,12.26079,14.85813,55.58958,60.40341,83.54168,81.10594,27.21665
11024,2018-05-13 01:44:00,359043379931766395,0.0,10.65464,14.68913,13.54973,10.02568,9.42748,63.98925,17.06603,5.00357,37.51107,41.773
11025,2018-05-13 01:45:00,3590433799317661560,0.0,13.74257,7.89283,9.70113,8.44032,8.10619,36.73959,96.69749,78.12821,83.57065,54.72533
11026,2018-05-13 01:46:00,3590433799317661099,0.0,11.5172,8.05595,12.03629,13.08837,13.67287,46.98956,91.87288,86.70978,33.57824,10.13549
11027,2018-05-13 01:47:00,8630330696303481917,1.0,13.78471,16.60021,11.21606,16.97263,10.92441,35.43187,60.62021,37.35386,93.2403,58.02027
11028,2018-05-13 01:48:00,8630330696303481453,0.0,6.8525,16.6285,18.34352,9.89932,11.17362,35.47129,56.50755,25.57326,7.41623,7.43637
11029,2018-05-13 01:49:00,359043379931766403,0.0,17.04188,8.51252,12.48645,9.38269,7.93902,56.53456,40.30394,76.52419,85.06523,56.75926
11030,2018-05-13 01:50:00,3590433799317661412,0.0,13.86229,12.89757,9.00443,14.51002,11.52795,55.66046,59.22018,97.21501,21.02578,26.79732
11031,2018-05-13 01:51:00,863033069630348875,0.0,10.46599,11.63201,15.52894,9.55828,15.40681,41.57434,6.07757,32.83458,73.23414,33.72191
11032,2018-05-13 01:52:00,3590433799317662097,1.0,16.72248,12.57318,9.87062,10.14477,10.78397,55.66022,2.35979,10.44653,55.39279,83.82234
11033,2018-05-13 01:53:00,3590433799317661438,1.0,18.46557,8.22024,12.65058,8.16017,7.39824,61.314,8.13671,96.20101,54.32093,84.03776
11034,2018-05-13 01:54:00,8630330696303482436,1.0,14.06922,14.82377,14.43103,13.65656,5.13287,70.94193,63.06715,48.96569,80.65989,66.31915
11035,2018-05-13 01:55:00,8630330696303482360,0.0,12.09217,10.76872,8.98054,13.86948,11.63951,74.97029,0.44026,19.38212,66.05943,36.20837
11036,2018-05-13 01:56:00,8630330696303481594,0.0,11.37011,9.12337,15.05174,12.40294,13.69327,67.26566,21.71908,1.26009,29.83986,44.66604
11037,2018-05-13 01:57:00,8630330696303482295,1.0,16.12447,10.84479,11.02232,8.80454,8.4355,30.51429,66.20093,37.39948,60.11286,76.08371
11038,2018-05-13 01:58:00,359043379931766577,1.0,17.33587,11.8911,13.88337,13.81892,10.10375,56.66513,80.71486,80.24869,12.49274,28.81273
11039,2018-05-13 01:59:00,863033069630348339,0.0,11.6213,13.95262,17.21729,8.53704,15.66323,63.83417,5.2504,21.14564,7.02137,94.26468
11040,2018-05-13 02:00:00,8630330696303482253,0.0,9.50736,13.24404,18.57854,10.21683,10.37415,62.17869,44.90647,43.7373,81.37615,66.08355
11041,2018-05-13 02:01:00,359043379931766460,1.0,12.30792,12.698,14.34944,11.97182,9.88242,57.9056,22.99654,13.32999,18.86271,69.54132
11042,2018-05-13 02:02:00,3590433799317661354,1.0,12.70971,12.34386,7.00472,11.02911,11.89173,66.78708,4.2583,45.59996,44.35396,82.12918
11043,2018-05-13 02:03:00,3590433799317661644,0.0,16.72436,14.47833,7.87848,13.45068,10.70337,70.60296,68.22078,84.63983,94.45852,24.32227
11044,2018-05-13 02:04:00,3590433799317662493,1.0,12.45704,12.91094,12.7367,8.54796,10.42414,71.85525,33.7016,28.81179,20.15641,29.40118
11045,2018-05-13 02:05:00,359043379931766858,1.0,10.96676,11.89981,12.22362,15.1503,8.81608,48.40223,95.90632,72.93406,37.91417,30.66917
11046,2018-05-13 02:06:00,359043379931766833,1.0,12.19792,14.7945,12.63515,15.53518,11.39504,31.43929,25.41776,73.89132,61.41913,76.58827
11047,2018-05-13 02:07:00,3590433799317662402,1.0,9.66727,15.2413,10.02527,13.10879,11.23512,28.293,28.72476,54.11665,70.60214,91.27006
11048,2018-05-13 02:08:00,863033069630348990,1.0,16.68568,9.39352,12.28781,7.36028,8.18454,44.86987,73.9935,33.95519,10.03853,48.13839
11049,2018-05-13 02:09:00,863033069630348354,1.0,15.51884,11.84349,10.64188,12.01471,9.91118,54.32526,90.64582,22.09371,15.31226,60.11783
11050,2018-05-13 02:10:00,3590433799317662451,1.0,7.7786,9.91903,11.93247,12.02789,9.87084,46.8305,92.53157,39.19939,30.75833,81.68983
11051,2018-05-13 02:11:00,3590433799317661586,1.0,16.67256,10.44343,12.66683,15.47788,11.56702,47.10876,73.2139,39.87367,76.07968,86.13748
11052,2018-05-13 02:12:00,359043379931766809,0.0,14.46352,15.16002,12.02596,8.83128,8.79796,83.40557,45.98593,37.55184,95.75324,74.46069
11053,2018-05-13 02:13:00,863033069630348768,0.0,12.4529,15.00852,10.3099,15.94578,14.15524,72.25816,6.05925,70.46934,81.92201,56.68953
11054,2018-05-13 02:14:00,863033069630348578,0.0,9.91615,13.07837,9.29964,10.87734,13.72268,50.51035,59.70763,54.24234,9.95712,46.25641
11055,2018-05-13 02:15:00,863033069630348420,0.0,10.69924,14.25068,13.39178,14.74421,15.14404,51.67215,61.78447,10.31857,22.88665,9.92567
11056,2018-05-13 02:16:00,8630330696303481453,0.0,13.08888,12.49286,9.13395,8.8029,10.61438,63.50977,96.16514,57.56244,24.64126,30.86037
11057,2018-05-13 02:17:00,359043379931766478,1.0,11.96231,16.12058,10.32713,15.41981,9.93773,76.85684,42.46654,56.24899,56.13,97.91197
11058,2018-05-13 02:18:00,359043379931766163,1.0,13.53559,12.3585,13.09017,10.4298,13.22883,72.80459,80.64315,69.16958,92.39369,34.99226
11059,2018-05-13 02:19:00,3590433799317661628,1.0,15.27868,12.66637,10.96192,11.64416,10.61478,57.18473,97.73306,9.26903,13.71758,17.85351
11060,2018-05-13 02:20:00,8630330696303481925,0.0,13.71701,11.41665,9.85201,15.20342,11.8252,61.02862,32.86246,56.2147,58.37184,6.57179
11061,2018-05-13 02:21:00,3590433799317661099,1.0,15.59624,14.71304,12.94209,18.02718,8.98663,44.72787,91.75537,12.87065,97.74013,0.97162
11062,2018-05-13 02:22:00,3590433799317661438,1.0,19.15192,9.06308,12.86102,10.88095,7.63926,70.67063,35.8823,74.5579,47.61556,69.87758
11063,2018-05-13 02:23:00,8630330696303481156,1.0,14.77345,12.07025,11.17472,11.44179,11.11625,18.85327,49.92451,23.10886,65.08753,22.10433
11064,2018-05-13 02:24:00,863033069630348180,1.0,16.62363,10.24757,12.08885,12.13725,9.63785,42.06229,53.71187,1.33735,96.37875,23.95318
11065,2018-05-13 02:25:00,3590433799317661842,1.0,12.13173,10.4096,11.05999,12.54541,10.56361,47.62783,20.71521,54.35349,73.43769,10.71723
11066,2018-05-13 02:26:00,863033069630348917,1.0,12.39999,12.50323,11.32404,9.6679,11.36297,44.04337,71.69371,98.47843,60.64263,14.84949
11067,2018-05-13 02:27:00,8630330696303481842,1.0,14.63076,11.99953,12.51153,10.15221,11.85302,48.83227,36.26385,73.9132,53.99628,2.54637
11068,2018-05-13 02:28:00,863033069630348420,0.0,9.54678,13.3288,15.36976,13.25227,9.82277,46.81443,24.46642,69.38084,41.28362,87.04991
11069,2018-05-13 02:29:00,3590433799317661891,1.0,14.11752,12.46859,8.29559,15.57794,11.09311,42.3687,37.87583,39.51985,65.70157,75.44769
11070,2018-05-13 02:30:00,8630330696303481941,1.0,16.25586,13.25827,13.24904,12.05621,10.66145,48.69107,37.29181,17.6045,82.0632,93.82204
11071,2018-05-13 02:31:00,8630330696303481909,1.0,13.63256,15.87311,11.5693,19.08962,8.70003,49.73703,87.26607,33.20733,93.0351,91.35802
11072,2018-05-13 02:32:00,863033069630348057,0.0,8.52279,16.39509,14.93765,10.22674,9.19424,50.66226,79.32842,89.61499,54.93659,13.82002
11073,2018-05-13 02:33:00,3590433799317661677,1.0,16.78582,13.54075,11.14055,13.39431,9.6295,27.0714,24.53179,49.96226,1.93764,97.53996
11074,2018-05-13 02:34:00,3590433799317662253,0.0,12.03645,15.28537,14.78409,11.44186,14.59057,51.4673,44.69854,49.03986,66.58134,74.36341
11075,2018-05-13 02:35:00,359043379931766841,0.0,13.66911,8.12462,16.03454,7.9963,14.07547,82.38853,38.68571,32.55835,10.53015,34.32895
11076,2018-05-13 02:36:00,8630330696303482345,1.0,10.79242,10.35598,9.79507,13.57218,11.79514,49.78381,18.67052,80.14871,95.77036,99.95908
11077,2018-05-13 02:37:00,3590433799317662253,1.0,14.33629,12.89547,12.44987,11.50854,10.00264,41.41522,32.08831,87.24535,60.31782,13.59947
11078,2018-05-13 02:38:00,863033069630348149,1.0,18.47479,11.83094,11.54886,13.49407,10.40662,59.74823,70.92544,95.38587,20.13722,83.93239
11079,2018-05-13 02:39:00,359043379931766650,0.0,14.95622,9.02561,14.31793,12.17601,14.01951,51.44001,17.1139,97.65659,52.42116,94.08224
11080,2018-05-13 02:40:00,359043379931766296,0.0,18.38526,9.14947,12.76678,10.18214,7.44005,37.34829,60.18643,4.92499,83.10673,7.17503
11081,2018-05-13 02:41:00,8630330696303481420,1.0,15.53472,9.78224,9.19317,10.69032,8.28088,60.36756,58.74493,59.05631,69.7521,75.8694
11082,2018-05-13 02:42:00,8630330696303482196,1.0,12.44678,15.18557,11.17731,19.19119,11.29711,36.52321,91.01449,82.96687,63.88576,52.19415
11083,2018-05-13 02:43:00,8630330696303482089,1.0,11.8189,14.76904,10.46703,13.92404,11.98569,66.53915,19.87953,58.3173,26.99653,87.70535
11084,2018-05-13 02:44:00,359043379931766486,1.0,13.63125,9.04259,9.76812,7.74754,10.30039,41.66174,34.01909,91.75063,66.92792,31.54435
11085,2018-05-13 02:45:00,3590433799317662451,1.0,3.08815,17.57892,9.78997,14.08981,10.81358,55.14082,73.14469,62.22761,75.6922,92.75836
11086,2018-05-13 02:46:00,3590433799317662006,1.0,11.16733,15.00466,12.77984,14.51203,7.24121,37.77138,47.16208,94.32547,36.74326,40.50682
11087,2018-05-13 02:47:00,863033069630348701,1.0,14.32839,10.5237,9.74721,7.1422,11.31176,36.17385,98.32918,98.6327,76.4627,94.1641
11088,2018-05-13 02:48:00,3590433799317661776,0.0,12.19659,14.41273,15.48271,10.13186,13.66707,50.2152,86.75904,66.0478,33.03936,19.58865
11089,2018-05-13 02:49:00,3590433799317661842,1.0,14.99224,11.93147,13.66961,11.06859,13.22024,46.66396,75.5296,62.01589,2.94916,95.62778
11090,2018-05-13 02:50:00,3590433799317661222,1.0,11.42285,10.09405,7.97216,10.38948,11.5773,44.88223,19.10628,63.0294,90.80999,49.74458
11091,2018-05-13 02:51:00,359043379931766387,1.0,11.57762,10.02317,10.13838,11.13169,13.22469,30.27301,98.51491,28.81309,78.90398,74.07389
11092,2018-05-13 02:52:00,8630330696303481750,1.0,8.18444,15.40708,14.9015,12.38,9.80994,40.33659,46.86858,22.8017,32.76998,96.01227
11093,2018-05-13 02:53:00,3590433799317661438,0.0,10.56855,9.00682,12.8457,13.98694,13.64809,50.98531,68.14254,32.83135,43.32954,27.47349
11094,2018-05-13 02:54:00,3590433799317661156,0.0,12.27687,10.12848,12.07983,13.31884,14.49793,65.676,30.1337,51.70963,95.47576,9.13014
11095,2018-05-13 02:55:00,3590433799317661164,0.0,13.02446,10.38063,14.01873,11.9947,12.97132,63.2731,75.61107,40.41181,94.74928,26.37649
11096,2018-05-13 02:56:00,8630330696303481750,1.0,13.52911,13.62018,9.616,15.20068,13.60756,36.55543,78.73668,31.3991,96.11216,48.42846
11097,2018-05-13 02:57:00,863033069630348925,1.0,12.1188,11.99868,9.51169,11.94226,11.75041,47.19844,37.9998,6.80946,6.84411,92.35113
11098,2018-05-13 02:58:00,8630330696303482246,0.0,12.03594,11.55063,10.73691,9.85917,11.94684,44.90632,46.70802,37.38855,70.45703,82.23748
11099,2018-05-13 02:59:00,863033069630348826,1.0,11.08492,13.87521,9.33503,12.8191,14.55778,48.99127,52.41606,20.571,39.91221,3.00348
11100,2018-05-13 03:00:00,3590433799317661693,1.0,13.48283,15.76323,7.03575,11.66571,12.71369,49.42932,43.23241,67.08293,61.08364,88.94597
11101,2018-05-13 03:01:00,8630330696303481883,0.0,10.7898,12.0533,13.5151,12.87546,12.48455,33.64418,24.58421,65.12946,18.0519,44.6085
11102,2018-05-13 03:02:00,8630330696303481271,1.0,13.02186,14.85453,10.15129,13.77814,12.1003,45.99874,43.75898,10.03405,60.2836,44.72076
11103,2018-05-13 03:03:00,863033069630348107,1.0,15.00292,9.88001,12.34907,11.50453,11.96053,60.11158,42.67874,76.98101,35.95929,66.40598
11104,2018-05-13 03:04:00,3590433799317661255,1.0,10.71643,9.79732,9.63895,7.22982,11.8183,45.76515,81.62258,52.07011,31.98102,4.16904
11105,2018-05-13 03:05:00,8630330696303481867,1.0,10.03363,13.67178,10.18344,11.88744,13.20964,35.59895,86.056,24.80289,10.44309,34.51584
11106,2018-05-13 03:06:00,8630330696303481438,1.0,10.20831,14.50913,11.01985,20.13179,12.84297,33.30106,99.03601,39.48961,89.37657,21.30903
11107,2018-05-13 03:07:00,8630330696303481818,1.0,15.11045,10.44118,12.78639,9.72009,8.57911,73.62348,19.96192,92.24334,5.21619,99.79205
11108,2018-05-13 03:08:00,8630330696303482022,1.0,12.82002,16.7536,9.34187,13.04934,10.53633,75.15207,73.70054,30.75078,7.03685,64.96283
11109,2018-05-13 03:09:00,8630330696303481974,0.0,11.70913,17.20455,11.96148,6.20333,4.58884,55.7253,23.80723,97.83737,88.01544,14.97851
11110,2018-05-13 03:10:00,8630330696303481016,1.0,13.1626,8.11393,12.26258,8.70371,8.80434,34.04371,14.52749,6.74785,81.06911,25.15986
11111,2018-05-13 03:11:00,359043379931766833,0.0,8.47203,13.48825,15.19499,10.46201,16.23312,49.05791,38.75783,52.95632,84.87903,4.02816
11112,2018-05-13 03:12:00,863033069630348982,1.0,15.39781,9.32145,10.02316,11.39807,9.36327,71.63483,80.45749,43.99815,42.85092,66.84652
11113,2018-05-13 03:13:00,863033069630348909,0.0,11.13706,7.69611,14.70973,10.17706,11.93869,41.74438,56.77708,56.65727,43.64538,19.10847
11114,2018-05-13 03:14:00,3590433799317661115,1.0,10.58238,17.2995,12.10137,18.44151,13.23257,41.08484,7.72193,87.59153,40.76245,44.65992
11115,2018-05-13 03:15:00,359043379931766528,0.0,11.02503,3.97962,13.46199,11.41025,11.00211,38.84145,82.32555,34.56649,69.89554,1.18878
11116,2018-05-13 03:16:00,359043379931766221,0.0,11.49491,13.39194,13.89223,13.36574,11.35591,78.10165,97.07507,7.76808,65.30912,22.04855
11117,2018-05-13 03:17:00,8630330696303482378,0.0,12.14755,12.82266,11.61075,8.63391,9.84826,64.78429,73.15813,85.33127,8.32376,84.72378
11118,2018-05-13 03:18:00,3590433799317661636,1.0,13.19807,14.75669,11.79683,15.25716,11.57671,56.40065,73.42784,31.82628,38.5349,92.26476
11119,2018-05-13 03:19:00,3590433799317661594,0.0,11.2669,13.06883,14.34651,12.80992,14.70521,50.40513,27.89308,49.92616,7.79293,27.40504
11120,2018-05-13 03:20:00,8630330696303481602,0.0,12.28016,14.29228,12.58103,11.76647,10.80716,49.54751,16.25735,95.5421,70.85379,11.02888
11121,2018-05-13 03:21:00,359043379931766460,0.0,16.34834,9.4346,12.15423,8.4502,9.15404,48.32746,31.61107,17.02763,74.40117,4.85091
11122,2018-05-13 03:22:00,8630330696303481347,0.0,9.82441,13.47115,11.38434,15.01161,8.9623,49.95771,7.87374,86.20066,95.87222,51.22778
11123,2018-05-13 03:23:00,863033069630348636,1.0,14.64694,10.07763,12.90938,12.42367,9.78922,52.97478,27.01602,49.00346,31.89966,20.15212
11124,2018-05-13 03:24:00,863033069630348271,1.0,12.57962,13.70511,7.07955,13.94277,15.23737,32.34126,71.19352,86.04966,52.94504,67.91625
11125,2018-05-13 03:25:00,359043379931766742,0.0,10.42028,9.98778,14.57974,10.68598,12.98799,44.31231,48.57042,24.95113,52.26464,17.3121
11126,2018-05-13 03:26:00,863033069630348966,1.0,10.818,10.50403,10.59497,10.99318,11.13437,59.11451,44.78175,79.70961,72.42657,31.96935
11127,2018-05-13 03:27:00,863033069630348180,1.0,10.915,9.73341,11.05192,10.6673,13.81863,32.49196,3.87318,36.81517,51.95347,8.98626
11128,2018-05-13 03:28:00,359043379931766148,1.0,12.37318,9.58033,11.18303,6.02352,10.15812,47.17633,19.77074,84.28808,84.6064,90.21433
11129,2018-05-13 03:29:00,3590433799317661586,0.0,13.22541,7.73387,11.38035,9.08829,10.75549,68.08376,14.27399,28.2723,49.02345,60.88846
11130,2018-05-13 03:30:00,3590433799317662436,0.0,10.24665,8.42444,14.023,11.97613,13.35603,63.17776,51.1932,40.97684,96.36193,5.67538
11131,2018-05-13 03:31:00,8630330696303481792,1.0,13.05327,12.43003,9.6494,12.59905,12.27119,53.81388,23.25514,54.54854,62.8315,61.67309
11132,2018-05-13 03:32:00,8630330696303481420,0.0,11.05308,11.25508,15.23539,11.74139,16.83185,70.1754,33.8669,28.5072,79.59687,78.02298
11133,2018-05-13 03:33:00,8630330696303482030,0.0,8.49047,17.1661,14.66521,14.9806,9.84433,60.11736,56.90821,58.14114,54.41768,58.93023
11134,2018-05-13 03:34:00,863033069630348271,1.0,12.48757,12.86661,11.04683,15.10425,11.5282,54.89212,84.71448,32.52265,99.76374,86.01413
11135,2018-05-13 03:35:00,359043379931766833,0.0,9.83523,12.88116,14.62123,11.77877,13.98828,54.77767,26.02513,78.93362,52.33054,9.09556
11136,2018-05-13 03:36:00,3590433799317662048,1.0,18.37618,11.88876,8.76907,13.70396,9.73217,47.77323,20.01364,52.6895,3.72768,27.63195
11137,2018-05-13 03:37:00,3590433799317661008,0.0,11.96924,12.21639,14.48584,13.59851,10.62649,47.45079,59.86145,51.41888,46.03709,80.5628
11138,2018-05-13 03:38:00,359043379931766445,1.0,12.72941,12.61829,7.73085,12.64346,11.17177,42.99224,90.12403,44.1038,67.83226,49.59157
11139,2018-05-13 03:39:00,3590433799317661347,1.0,15.32493,10.81507,12.96318,11.52226,10.03815,95.53469,26.12602,59.0841,74.26899,32.26386
11140,2018-05-13 03:40:00,3590433799317661354,0.0,12.15412,12.91059,15.40175,9.39007,16.40902,40.46203,11.82523,94.74874,8.27524,77.95727
11141,2018-05-13 03:41:00,863033069630348057,1.0,14.73468,10.82611,14.52463,13.70118,12.00621,53.25246,7.67533,28.53853,37.61674,8.09475
11142,2018-05-13 03:42:00,863033069630348727,0.0,13.29978,13.59395,11.8579,9.25746,12.4583,41.24147,74.02425,66.62551,74.8147,51.89597
11143,2018-05-13 03:43:00,3590433799317661727,1.0,10.51398,13.65401,12.16881,16.81518,12.80257,42.73839,47.18671,12.70746,27.98596,69.03435
11144,2018-05-13 03:44:00,359043379931766197,1.0,14.60202,12.07093,9.47228,16.55078,14.39891,73.20596,47.93449,3.04545,65.15295,11.53757
11145,2018-05-13 03:45:00,8630330696303481693,1.0,13.10947,14.8053,13.77009,16.59751,10.12445,43.76002,2.05031,47.68685,18.07756,12.68489
11146,2018-05-13 03:46:00,359043379931766262,0.0,12.0235,13.98969,,12.46195,13.53353,57.62274,48.51597,32.01575,81.51809,81.57109
11147,2018-05-13 03:47:00,8630330696303482154,0.0,11.77991,11.6876,13.87313,7.85196,10.79215,42.78708,14.00606,73.32729,75.52587,43.50785
11148,2018-05-13 03:48:00,863033069630348610,1.0,9.86084,13.5719,10.06876,15.91445,10.80172,26.44122,15.69565,62.93591,37.23464,10.81168
11149,2018-05-13 03:49:00,359043379931766833,1.0,10.0648,17.46466,11.59263,15.38918,9.41203,41.97971,53.47122,87.71235,73.9291,67.99578
11150,2018-05-13 03:50:00,8630330696303482055,1.0,18.49944,19.5238,13.55717,17.80377,8.01805,53.00054,22.77086,50.45585,32.10859,79.17738
11151,2018-05-13 03:51:00,3590433799317661586,0.0,11.13649,15.16045,15.06123,13.56931,14.70662,59.79674,45.71468,61.65813,24.92817,51.57525
11152,2018-05-13 03:52:00,863033069630348941,1.0,16.9118,10.81236,12.17584,12.98117,10.4808,70.88088,55.14993,36.4608,2.95857,10.26041
11153,2018-05-13 03:53:00,863033069630348453,1.0,15.96433,10.42616,10.6963,10.40332,10.36666,47.96589,44.80327,37.72577,5.84895,34.5844
11154,2018-05-13 03:54:00,3590433799317661156,1.0,15.03567,9.70743,10.42258,9.75214,9.89993,45.40659,53.85347,45.82527,24.00535,3.55116
11155,2018-05-13 03:55:00,359043379931766080,1.0,15.54336,8.62508,14.02709,6.69875,9.49875,52.02188,60.01687,78.81375,89.16746,76.04372
11156,2018-05-13 03:56:00,359043379931766650,1.0,16.22883,15.42036,6.29349,13.42893,12.06747,50.27982,84.63125,77.30163,22.69593,92.58803
11157,2018-05-13 03:57:00,8630330696303481925,1.0,15.19274,7.53053,13.98711,6.59016,10.87861,42.90767,24.82367,32.52482,61.18626,37.51351
11158,2018-05-13 03:58:00,8630330696303481248,0.0,10.84647,11.51896,14.45459,10.53046,15.86611,61.90502,22.7623,3.10227,18.60253,58.51433
11159,2018-05-13 03:59:00,8630330696303481537,1.0,18.15857,10.76516,13.33076,12.6376,9.59293,38.46321,15.41097,27.3709,58.45155,12.89989
11160,2018-05-13 04:00:00,3590433799317662428,0.0,14.01494,11.67319,14.90238,11.36298,15.54083,85.83841,38.12516,21.53501,32.41111,20.11992
11161,2018-05-13 04:01:00,8630330696303482352,1.0,10.31745,14.23567,8.996,17.50553,15.33716,49.84126,23.41255,58.27592,8.37718,56.40283
11162,2018-05-13 04:02:00,863033069630348545,1.0,12.34522,8.86273,14.98368,10.62984,14.04806,40.16632,99.6093,78.73512,12.49298,82.86928
11163,2018-05-13 04:03:00,3590433799317662212,0.0,11.59021,14.11409,15.86592,13.59641,12.10823,47.63327,39.61621,34.73651,65.81033,86.23771
11164,2018-05-13 04:04:00,8630330696303482402,0.0,13.88529,13.16807,14.14279,10.03762,11.70008,41.72901,30.21634,92.07862,61.22762,66.11219
11165,2018-05-13 04:05:00,3590433799317662162,0.0,8.21341,16.45734,,12.94032,9.90895,39.54233,68.64866,96.10663,86.17807,16.11631
11166,2018-05-13 04:06:00,3590433799317661552,1.0,20.27474,10.46345,12.83956,10.8996,8.96378,50.20434,13.42073,51.78283,44.91182,48.77966
11167,2018-05-13 04:07:00,3590433799317662212,0.0,9.69772,11.45627,16.15924,11.89368,13.76078,73.3876,35.81385,26.80456,0.23588,19.06484
11168,2018-05-13 04:08:00,8630330696303481347,1.0,14.47885,7.48005,10.7052,9.51425,8.81685,23.80398,64.33378,49.85752,45.98516,5.62011
11169,2018-05-13 04:09:00,863033069630348586,0.0,10.16173,14.86754,13.43301,12.58342,8.33114,62.2912,67.02379,92.80561,74.72062,85.10994
11170,2018-05-13 04:10:00,8630330696303481578,1.0,8.64047,16.10628,9.32474,15.68776,13.15801,51.43723,76.90472,25.28377,95.3444,62.02246
11171,2018-05-13 04:11:00,359043379931766304,1.0,15.89662,13.46942,11.53953,12.96202,10.66671,64.0824,43.54081,74.19905,53.85384,27.15017
11172,2018-05-13 04:12:00,8630330696303481115,1.0,11.30018,13.48952,9.68742,13.65049,10.99291,67.15672,34.95118,84.42752,53.1194,73.1942
11173,2018-05-13 04:13:00,8630330696303481289,1.0,8.6924,13.90803,13.83594,11.47306,16.61303,45.56814,48.83792,37.54235,75.12302,69.77843
11174,2018-05-13 04:14:00,359043379931766593,1.0,5.81666,14.28731,11.80789,17.91638,12.57604,77.22444,41.44047,30.7387,56.98339,66.12852
11175,2018-05-13 04:15:00,3590433799317661768,0.0,9.89928,14.2475,13.42806,12.05351,11.24725,54.71436,13.66623,15.49185,61.577,85.53455
