,ts,imei,mwra,p.android.chrome,p.android.externalstorage,p.android.gm,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.system,p.gms.persistent,p.android.gms,p.simulator,p.inputmethod.latin,p.android.vending,p.notifier,p.katana,p.browser.provider,p.olauncher,p.process.gapps,p.google,p.android.defcontainer,p.dogalize
12479,2018-05-14 01:59:00,863033069630348727,0.0,11.75325,13.85117,15.02672,16.59472,13.25793,15.7648,10.31736,30.82784,0.00402,38.06802,61.23712,49.79691,69.23221,58.46022,73.88653,63.72833,8.40517,1.87553,83.21449,81.01954
12480,2018-05-14 02:00:00,8630330696303482188,1.0,7.4997,13.04969,8.488,15.19511,17.81915,15.99691,13.70491,58.97895,9e-05,35.3346,40.8395,48.34738,70.7466,83.54862,6.51838,7.74774,84.76377,27.9158,67.48348,94.09566
12481,2018-05-14 02:01:00,863033069630348545,1.0,12.32369,11.38584,13.43868,13.3627,14.30988,12.96698,13.14974,57.08842,0.00709,54.46924,42.32628,47.20089,76.13782,0.65759,18.70507,30.07239,28.20815,59.07183,15.91405,51.03065
12482,2018-05-14 02:02:00,359043379931766478,0.0,9.76214,13.23394,12.57023,15.78877,16.13218,13.76899,9.37528,60.83899,0.00058,70.96972,38.42184,50.28852,14.80962,98.29787,83.64994,76.81127,97.9007,10.26879,90.26539,12.71754
12483,2018-05-14 02:03:00,3590433799317661883,1.0,12.37695,10.87642,8.98089,17.64794,7.70978,11.81955,16.31734,61.19838,0.00747,45.55111,66.07597,58.58198,95.05498,33.17351,47.88066,83.44988,74.10964,97.95161,55.01119,78.45415
12484,2018-05-14 02:04:00,8630330696303482212,1.0,12.84003,12.80884,14.92385,16.99005,12.48491,16.45672,10.58508,37.82671,0.01187,50.99148,70.48823,43.3914,52.49587,28.13432,18.12492,14.03591,49.15348,28.8687,29.97681,8.91602
12485,2018-05-14 02:05:00,863033069630348552,1.0,14.86309,9.37114,12.70753,15.35337,14.47902,11.45416,10.70722,43.04391,0.08956,19.81989,59.88738,63.09916,3.58349,13.45262,36.91039,11.82491,22.1341,5.67423,28.45416,56.76893
12486,2018-05-14 02:06:00,8630330696303481362,0.0,5.74303,12.56806,13.78723,19.36021,15.11817,17.08095,9.19234,68.70557,1e-05,48.25492,41.70759,74.28896,11.12763,98.68084,94.48563,95.57212,87.57815,63.01816,68.04895,4.56325
12487,2018-05-14 02:07:00,3590433799317661131,0.0,14.24617,11.37468,13.18941,11.50876,13.43354,12.69304,17.98831,68.41623,0.04834,41.98004,62.38623,32.41021,74.09413,8.77026,42.75469,72.86374,17.13713,83.24072,41.73258,62.38447
12488,2018-05-14 02:08:00,8630330696303481008,1.0,8.50749,14.73155,11.62632,14.74357,16.35694,18.85676,14.23936,38.07144,0.0002,59.13018,36.49492,53.33824,26.06881,7.29166,57.17846,26.16163,9.12774,36.19765,32.55206,64.86885
12489,2018-05-14 02:09:00,3590433799317662295,0.0,12.31271,14.44473,10.97317,12.85322,13.19087,12.5085,10.5569,51.79942,0.00699,52.39164,55.15473,48.77191,8.93747,24.11335,69.79604,34.98557,33.81894,13.17724,0.94495,10.3141
12490,2018-05-14 02:10:00,863033069630348693,0.0,8.57687,13.04785,12.96033,12.60535,13.265,12.95838,7.57146,46.41252,0.00018,60.29054,44.91916,39.4127,38.72229,29.28538,35.25017,68.00105,45.69664,56.73087,88.82332,5.71612
12491,2018-05-14 02:11:00,359043379931766601,1.0,14.22887,17.89359,13.20913,14.34228,11.47618,16.97961,14.49642,43.48656,0.04752,34.53647,35.19625,51.16552,77.26458,74.64079,91.9761,81.81746,57.05738,54.01621,83.53662,93.13717
12492,2018-05-14 02:12:00,359043379931766171,1.0,10.53944,14.53933,10.24797,17.79121,16.91573,14.88848,17.24889,30.27944,0.00121,23.05717,49.50852,48.21471,48.43563,47.08136,57.07958,69.90444,43.03919,1.0747,24.72438,44.69444
12493,2018-05-14 02:13:00,359043379931766593,0.0,13.14137,15.78624,17.137,14.20881,15.70073,16.42443,11.15299,62.43815,0.01602,31.19999,47.75122,66.04758,13.48242,97.52364,98.08434,5.13061,11.51054,37.13506,52.07281,20.75278
12494,2018-05-14 02:14:00,3590433799317662279,0.0,10.21789,15.15372,9.68421,13.7697,17.83381,15.68108,17.92706,29.75871,0.0009,51.99347,43.38619,38.3117,79.69409,43.97576,38.87661,34.81807,65.04215,68.10272,39.93979,21.09974
12495,2018-05-14 02:15:00,863033069630348149,1.0,15.63587,10.78972,11.4964,15.50392,11.25287,11.79301,15.18286,72.29179,0.19396,62.48383,54.55957,30.87075,99.32588,66.73659,43.54366,6.07212,62.48263,54.31861,41.51629,22.72977
12496,2018-05-14 02:16:00,8630330696303482063,1.0,10.32751,16.02632,11.70131,13.11864,13.08009,18.60686,11.48584,56.29906,0.00098,64.82884,62.58588,46.8938,99.34963,38.09776,92.80421,5.61359,61.99891,68.00461,39.68645,80.0674
12497,2018-05-14 02:17:00,3590433799317661131,1.0,9.88364,14.74874,9.59525,15.37777,13.20059,12.49735,10.47481,69.85035,0.00065,27.08168,60.20814,27.48988,50.63516,63.90817,2.45331,30.801,30.98291,69.44917,50.28381,82.76578
12498,2018-05-14 02:18:00,359043379931766148,1.0,17.09773,12.18154,10.06889,12.10463,10.64225,15.89439,17.67279,56.63782,0.83656,39.1438,71.42572,47.97208,52.05708,80.83306,63.2264,79.05761,47.44471,7.60215,60.93471,28.38702
12499,2018-05-14 02:19:00,8630330696303481560,1.0,10.90041,16.47022,12.27075,12.4631,14.78188,12.79075,12.11041,41.086,0.00175,34.59784,27.96875,57.63826,81.80116,10.42486,91.26262,53.13873,57.85744,8.30109,24.32128,45.92343
12500,2018-05-14 02:20:00,863033069630348339,0.0,14.18063,9.00452,10.93853,14.94527,12.92788,11.79578,13.61794,52.99875,0.04527,25.90397,57.46302,30.13271,69.73832,23.50357,36.91217,29.49148,72.12599,29.32081,87.7693,36.6605
12501,2018-05-14 02:21:00,8630330696303482378,1.0,10.06145,13.52,9.16338,15.32668,17.47547,14.33729,16.34119,61.29436,0.00074,62.49774,51.71444,32.71957,57.85218,38.31651,66.07514,36.75595,40.03497,51.90513,46.21771,38.90615
12502,2018-05-14 02:22:00,3590433799317661073,0.0,10.41289,16.76693,13.49575,14.39465,15.71475,17.12355,12.91778,31.03157,0.00107,45.08228,57.89397,61.42125,90.6873,14.56953,79.44074,17.87316,81.66906,87.18545,43.56707,41.3856
12503,2018-05-14 02:23:00,359043379931766361,0.0,9.66184,15.01823,11.07473,10.70649,15.62413,9.50586,9.0371,33.21444,0.0005,37.92064,47.0946,50.10452,88.96665,7.66035,58.46562,93.30192,54.15548,74.5683,95.43524,89.38919
12504,2018-05-14 02:24:00,3590433799317662477,1.0,11.25836,13.75646,10.53756,13.04793,16.85264,14.09869,16.22623,42.81973,0.0025,51.42053,44.76304,41.39088,42.76854,28.75007,3.69181,76.09967,27.97284,41.74366,24.10431,64.71918
12505,2018-05-14 02:25:00,3590433799317662113,1.0,14.95633,13.98458,13.14338,14.03297,12.14341,10.12288,16.24841,56.20306,0.09833,51.11671,67.35329,38.42766,17.90777,74.32361,6.20521,38.58046,77.46126,66.53632,20.07797,2.41696
12506,2018-05-14 02:26:00,8630330696303482402,0.0,13.04713,10.81946,16.3691,13.51038,18.38831,11.37023,13.68048,55.50744,0.0146,54.56633,53.60016,57.34619,40.08881,66.35373,5.11928,94.59647,63.02283,65.76257,68.68726,32.87347
12507,2018-05-14 02:27:00,863033069630348685,0.0,14.46282,15.18408,12.3453,13.15098,14.17483,11.19283,12.42694,42.51644,0.06004,53.67406,69.29816,39.19158,56.25099,1.52249,6.87283,78.94287,25.31991,2.34747,93.42221,69.44131
12508,2018-05-14 02:28:00,863033069630348461,1.0,12.72725,11.73414,9.65798,16.19202,16.34946,11.77888,17.0997,58.12836,0.0106,64.30959,43.40721,39.35006,58.00715,20.80908,96.76482,7.92632,23.70905,89.25847,23.47355,75.79213
12509,2018-05-14 02:29:00,3590433799317661909,0.0,12.3788,15.5755,12.14756,17.26765,10.39003,10.41194,12.48034,43.9677,0.00749,27.06415,72.20332,46.4941,7.92194,71.29241,58.26046,57.9494,68.36494,19.08165,68.51878,98.38118
12510,2018-05-14 02:30:00,3590433799317661487,1.0,10.42073,12.41443,9.38258,21.16712,6.89569,13.3491,17.0696,46.30008,0.00108,47.03073,49.60949,41.57993,10.9987,7.66452,12.717,0.67131,48.85158,25.07599,49.09712,39.12595
12511,2018-05-14 02:31:00,359043379931766288,0.0,11.71531,13.53856,16.52107,14.79404,16.25998,11.90574,11.45719,37.28383,0.00387,36.71119,60.2811,78.69808,99.51331,10.23372,26.38343,46.01046,36.6094,7.89493,50.11047,8.96755
12512,2018-05-14 02:32:00,8630330696303481065,1.0,9.91295,13.71353,10.42163,14.9103,15.84869,11.19596,14.16129,62.38883,0.00066,35.37395,58.46186,40.46199,78.03211,33.92684,76.00441,37.25531,24.34886,72.39873,40.46592,20.62267
12513,2018-05-14 02:33:00,3590433799317661818,0.0,16.48591,16.58696,13.47984,16.1308,16.28339,10.68396,7.87649,39.45786,0.45374,44.14781,55.83161,60.01362,37.69907,39.9709,20.69878,18.9795,89.54097,63.25019,8.07395,76.01088
12514,2018-05-14 02:34:00,3590433799317662113,0.0,9.0168,17.52757,13.091,11.81331,15.86137,12.96852,11.27825,50.1242,0.00028,50.50191,60.25774,54.30383,63.48491,27.94236,28.7162,41.28328,56.86897,30.88878,69.42254,86.17076
12515,2018-05-14 02:35:00,359043379931766015,1.0,12.89836,12.35363,12.11172,13.97473,10.3691,12.39842,18.50434,48.05533,0.01258,33.79573,58.28308,70.52837,71.81505,2.31038,58.82495,70.20626,70.06197,27.3061,90.61164,57.63124
12516,2018-05-14 02:36:00,863033069630348438,0.0,14.40338,13.55978,13.58736,14.43549,11.6216,10.40241,12.81043,62.07017,0.05655,44.14033,53.1275,44.35866,10.54204,63.85017,14.92713,3.80152,2.71714,65.62256,11.2077,92.68309
12517,2018-05-14 02:37:00,8630330696303481784,1.0,12.14297,14.25063,10.08098,15.10967,15.01637,13.431,14.8983,83.07061,0.00594,44.62639,34.35929,63.82848,21.76198,29.87387,88.64738,68.14963,17.2777,87.48739,15.27109,85.535
12518,2018-05-14 02:38:00,359043379931766924,0.0,8.08525,13.30736,13.66896,16.14026,14.28519,13.13036,7.72174,68.42505,0.00014,32.93607,44.46432,48.91856,87.60113,3.76899,22.00758,73.65153,7.48806,3.20099,74.93595,13.9524
12519,2018-05-14 02:39:00,8630330696303482352,0.0,8.91257,14.21981,14.26267,15.62815,12.68284,17.019,10.82639,44.14336,0.00027,45.20343,48.89174,44.9628,26.89346,49.8821,71.38995,9.57477,28.4052,52.81827,76.36497,69.36789
12520,2018-05-14 02:40:00,359043379931766437,1.0,18.53554,10.67119,11.25004,12.65042,12.34921,13.57881,15.58046,39.10457,3.52312,54.71234,63.65091,39.89823,25.20583,50.12449,49.32847,94.75499,47.40713,96.98368,51.80282,67.38346
12521,2018-05-14 02:41:00,3590433799317661974,0.0,12.39584,20.69352,14.54636,19.8633,15.00417,10.32732,11.19239,48.63939,0.00765,61.58415,36.73376,59.79687,50.09526,63.78654,57.0943,23.2899,60.08942,85.89949,14.80797,61.9688
12522,2018-05-14 02:42:00,8630330696303482402,0.0,18.64526,14.91927,15.63947,16.25924,16.59396,12.53006,5.65038,73.4552,3.93172,50.34308,63.11525,40.221,15.1119,2.85687,30.83581,93.29252,59.60716,31.45341,89.2513,15.38857
12523,2018-05-14 02:43:00,3590433799317661065,1.0,13.16573,9.71416,8.93583,16.18794,9.80562,17.58696,15.34841,60.43186,0.01645,43.96529,59.94658,30.94293,22.80413,17.29862,62.18564,26.03383,38.30904,39.52664,70.43477,34.60432
12524,2018-05-14 02:44:00,8630330696303481313,0.0,8.46938,14.30022,12.67032,16.78369,15.15332,13.39891,11.48353,55.55032,0.00018,20.90907,24.88154,56.91106,53.75619,19.84581,73.75903,53.34372,80.63772,67.38791,81.56211,27.23904
12525,2018-05-14 02:45:00,359043379931766684,0.0,15.35857,14.35086,13.41628,15.15309,16.27881,14.48505,10.73804,36.96988,0.14698,62.84812,65.49153,73.80749,65.48614,73.52433,79.14891,10.85384,33.88535,74.93238,81.62773,74.30404
12526,2018-05-14 02:46:00,3590433799317662154,1.0,13.56777,12.16791,13.92717,13.52097,11.33492,11.69803,15.31115,49.8681,0.0245,44.77807,61.57973,46.67203,43.09567,67.87489,73.7752,16.54329,2.43886,7.8007,73.79188,69.83939
12527,2018-05-14 02:47:00,3590433799317662063,0.0,10.68878,11.047,18.19269,14.15225,16.30546,10.45103,13.89786,54.12985,0.00142,38.43082,41.84682,62.98882,7.868,88.0213,13.75108,48.70399,84.67586,87.93545,47.77748,0.90115
12528,2018-05-14 02:48:00,3590433799317661628,1.0,15.53348,8.52286,8.66989,15.43041,11.5398,14.23249,11.37926,29.88028,0.17508,51.61602,54.53442,50.09028,28.11664,76.48221,39.83102,56.09721,50.88958,12.5338,93.32232,43.8736
12529,2018-05-14 02:49:00,863033069630348529,0.0,11.81853,16.8485,14.55322,13.71328,14.09815,14.03043,12.24048,55.00962,0.00431,54.79898,39.26763,45.0936,14.37997,86.77905,47.04389,99.97916,12.3049,25.11536,41.37237,16.60876
12530,2018-05-14 02:50:00,359043379931766957,1.0,15.95611,9.10416,9.59731,13.76021,12.87618,13.02799,14.19446,40.39007,0.26715,61.29182,36.94019,56.48324,68.33939,53.05309,9.3949,65.83438,92.18508,17.25981,72.11141,13.74459
12531,2018-05-14 02:51:00,3590433799317661792,1.0,15.21477,7.68529,11.92821,15.02791,13.20188,13.26281,13.92401,53.68992,0.12731,44.24891,38.70582,24.25518,29.85635,47.51422,10.47082,73.0033,38.39748,23.59146,57.77741,22.20893
12532,2018-05-14 02:52:00,359043379931766221,1.0,11.69166,14.05647,12.60544,15.40936,14.15648,17.49044,13.83806,57.25823,0.00378,39.6489,66.53749,50.32313,35.19202,57.00479,27.09834,82.51536,30.07529,25.21871,75.9335,9.72344
12533,2018-05-14 02:53:00,8630330696303481958,0.0,9.76218,13.26094,15.94059,12.77662,14.6736,13.26357,9.04216,55.90204,0.00057,44.39662,44.17336,55.72914,33.31692,85.899,61.81744,50.84748,83.57985,4.35073,76.0943,8.05188
12534,2018-05-14 02:54:00,863033069630348586,0.0,15.6466,11.16763,14.69087,15.38282,16.3815,13.16523,11.07991,46.13661,0.19604,62.99737,42.98483,60.99647,12.07923,78.43345,31.47674,81.8325,65.23469,98.06288,12.71032,37.6328
12535,2018-05-14 02:55:00,3590433799317662436,1.0,10.36112,12.84299,9.94186,15.35711,14.75791,10.65928,14.01967,53.95466,0.001,30.86364,41.49195,29.1411,20.59956,31.40611,94.19864,46.78031,41.50711,21.78871,65.51273,16.41402
12536,2018-05-14 02:56:00,863033069630348222,1.0,13.44306,16.00627,11.03405,15.20673,15.80374,15.54405,16.90914,39.05581,0.02167,41.51342,22.63987,53.40939,1.56101,54.81424,64.58603,88.47766,65.46138,59.7061,79.63556,81.13642
12537,2018-05-14 02:57:00,359043379931766437,0.0,15.19298,15.45526,13.99721,13.99348,13.31042,10.87221,9.71392,39.21289,0.12456,49.28975,44.31138,71.37202,85.9733,76.56159,35.59762,36.53385,89.73009,2.85133,91.43102,94.07135
12538,2018-05-14 02:58:00,359043379931766643,1.0,8.99259,13.7268,12.13829,11.03346,14.56268,18.55369,12.74621,34.16528,0.00029,74.88414,50.2572,57.17524,71.78309,77.7267,81.74427,50.27934,90.40441,80.64403,64.37969,92.44144
12539,2018-05-14 02:59:00,3590433799317661453,0.0,16.36282,16.01472,13.96759,13.12926,15.27849,11.01478,8.08057,46.09994,0.40121,42.38447,40.95166,43.67551,43.05782,53.65721,6.10158,83.38099,72.36963,10.79886,84.19722,57.35915
12540,2018-05-14 03:00:00,359043379931766700,1.0,17.34853,11.72975,12.58321,16.07431,11.78281,11.02956,21.18894,56.81582,1.07503,44.28402,44.40789,65.40827,50.41827,62.06907,67.32446,26.43343,34.36157,33.71228,29.65798,61.31498
12541,2018-05-14 03:01:00,8630330696303481438,1.0,14.24056,13.20256,10.60337,15.0426,14.89065,12.9509,17.16219,51.44963,0.04806,37.59059,54.71105,34.37003,43.59797,20.60739,5.73073,67.35446,35.67363,51.51488,95.65018,94.02157
12542,2018-05-14 03:02:00,3590433799317661875,0.0,10.58622,14.53311,13.67683,15.05498,14.88809,17.67625,12.69315,60.01714,0.00129,48.12161,55.09757,34.19222,2.79627,43.78832,94.93988,37.76005,77.35881,10.06317,13.80735,37.84726
12543,2018-05-14 03:03:00,863033069630348461,0.0,16.53948,13.35281,14.34937,14.84761,16.42037,11.56264,9.49119,71.07865,0.4787,38.35616,49.45908,42.11859,38.28351,67.05134,57.75829,41.02559,87.5555,78.52247,73.12413,0.10866
12544,2018-05-14 03:04:00,8630330696303481206,1.0,12.04424,15.99291,16.45083,15.43596,17.91649,17.06684,11.8913,34.59134,0.00537,51.56733,53.50552,48.36168,62.31883,78.62907,61.53558,37.31279,48.19251,94.19186,62.00548,53.59119
12545,2018-05-14 03:05:00,3590433799317661081,1.0,15.24652,9.29153,9.61026,15.09891,9.77664,18.58286,15.04928,79.02755,0.13141,35.63172,48.82251,51.72048,63.8735,68.65634,41.39079,60.19542,92.74129,64.53063,83.21457,83.77771
12546,2018-05-14 03:06:00,863033069630348909,1.0,11.47387,15.00732,11.00871,16.95933,14.35935,11.21993,14.48214,29.88027,0.00308,52.62342,58.18746,57.29118,59.55613,95.76908,60.83561,60.33805,63.57245,95.02252,80.88181,78.35305
12547,2018-05-14 03:07:00,8630330696303481370,1.0,14.34904,8.46905,8.61284,20.63293,6.29217,10.06168,16.96887,61.05217,0.05358,41.24469,46.45411,58.28737,59.50808,14.86158,25.96526,22.98292,87.92844,18.137,89.08708,43.56122
12548,2018-05-14 03:08:00,3590433799317662105,1.0,12.08656,16.17845,12.45921,13.17156,11.58203,15.05344,13.16843,29.11152,0.00561,61.4187,47.57297,44.6841,81.73084,75.30724,33.99033,24.67192,64.06029,50.36304,95.58005,65.20354
12549,2018-05-14 03:09:00,359043379931766692,0.0,12.77018,11.88034,12.74329,16.03972,12.55628,15.56754,8.43777,49.43858,0.01106,50.69621,52.177,69.86821,38.36744,44.80395,55.94524,93.6082,71.56378,89.44123,53.68051,67.90011
12550,2018-05-14 03:10:00,863033069630348354,0.0,10.34316,14.13252,15.04506,15.23448,16.02689,13.98575,7.87229,49.06093,0.00102,31.68923,75.67428,44.53104,55.50109,34.10117,6.15061,74.66877,66.07862,88.73591,94.3668,85.88858
12551,2018-05-14 03:11:00,3590433799317661800,1.0,10.83342,14.01713,11.14747,14.33507,13.11353,11.39811,13.32505,67.6453,0.00163,46.83701,74.80355,36.14361,30.06148,64.04122,70.86323,62.03152,17.91046,99.1992,31.5494,71.00144
12552,2018-05-14 03:12:00,863033069630348347,1.0,9.93676,12.41197,9.57185,14.14845,17.31773,10.3968,17.25385,57.08789,0.00068,51.62221,38.44386,39.29904,74.52628,10.35673,2.81907,65.07154,95.16773,97.00624,12.02106,12.3853
12553,2018-05-14 03:13:00,359043379931766759,0.0,8.38022,17.4757,12.89053,14.56842,18.1082,13.5254,12.03016,43.18044,0.00016,47.78188,56.01271,39.75498,91.41218,32.63617,26.24011,64.70299,39.17376,49.18328,87.75135,84.85383
12554,2018-05-14 03:14:00,359043379931766684,1.0,9.51314,16.25382,14.89702,11.9328,10.13553,13.14692,18.4907,33.16874,0.00046,48.527,46.62775,39.2242,67.39022,16.39563,48.62124,32.37797,40.02485,56.6232,13.39231,3.29457
12555,2018-05-14 03:15:00,8630330696303481750,0.0,18.32518,10.62233,13.61992,13.1333,14.20279,11.36222,9.09194,32.78262,2.85473,29.46802,45.52703,52.0718,81.9304,16.82692,19.31153,61.41352,1.28858,53.19091,54.191,86.88262
12556,2018-05-14 03:16:00,3590433799317661255,1.0,9.90096,13.15852,10.91276,12.70534,15.94367,12.79648,13.9306,61.0529,0.00066,56.02792,62.63949,43.55851,95.74169,1.64617,23.17391,98.5036,63.77706,81.27064,67.3281,89.59697
12557,2018-05-14 03:17:00,8630330696303482196,0.0,13.85912,11.46594,16.26588,15.77599,16.77482,12.96606,12.61094,70.49088,0.03283,71.50881,67.12733,50.02413,58.52066,77.713,68.36782,94.22569,28.64089,93.4034,47.89063,88.49215
12558,2018-05-14 03:18:00,863033069630348016,0.0,7.9525,14.64645,12.42702,14.81568,14.58563,14.21793,8.12324,54.83316,0.00012,42.88106,48.42862,39.49794,69.23839,7.60007,65.21855,58.63054,55.28945,73.47307,52.0286,34.56759
12559,2018-05-14 03:19:00,863033069630348966,1.0,12.81773,7.07439,7.35467,16.7249,8.97647,16.37201,11.084,19.83328,0.01163,15.7358,61.5359,48.39292,7.56529,19.74769,20.77517,92.58232,26.74527,48.21961,24.4974,37.32233
12560,2018-05-14 03:20:00,863033069630348776,0.0,15.74818,16.06308,14.68208,13.79973,17.73794,12.04994,10.6517,82.99745,0.21698,56.34291,71.84405,52.57095,81.60718,15.72606,51.13265,46.24579,95.54394,52.03885,18.30613,22.17709
12561,2018-05-14 03:21:00,8630330696303482287,1.0,12.92841,12.82509,11.48059,12.70491,11.30173,11.16474,14.19956,65.33092,0.01302,51.5466,54.39046,52.52616,41.15181,69.80132,28.85905,94.06183,49.53313,28.36503,82.07019,3.01639
12562,2018-05-14 03:22:00,3590433799317661636,0.0,14.85898,19.76965,11.05724,16.2487,16.70527,11.06949,9.35855,34.3079,0.08921,81.90937,51.25183,62.44371,36.18328,78.41259,20.1494,71.96896,35.06682,68.63058,86.8009,34.89896
12563,2018-05-14 03:23:00,3590433799317661370,0.0,12.4462,14.15989,15.01406,19.11754,18.32196,10.5348,12.88179,37.58437,0.00803,40.49794,56.4283,55.30998,32.41186,17.91135,69.13007,43.35879,71.94625,81.1763,89.53424,33.73805
12564,2018-05-14 03:24:00,8630330696303481339,0.0,14.5485,16.60132,14.27125,17.23087,14.46896,12.60842,9.99074,56.58173,0.06541,56.44728,45.53797,84.35214,56.41386,12.16063,75.55572,35.68574,33.73183,65.89506,97.58362,46.99383
12565,2018-05-14 03:25:00,3590433799317661537,1.0,12.21139,10.15411,9.96813,15.31628,12.08438,13.36285,16.57078,56.04642,0.00638,54.4964,58.37885,48.10304,3.56281,52.80628,79.38625,75.77606,34.48387,50.79417,88.41628,21.81909
12566,2018-05-14 03:26:00,3590433799317661214,0.0,14.92971,16.08111,17.0741,16.33019,14.62583,17.06277,13.17236,63.61513,0.09573,48.41319,53.74552,79.72117,55.02055,37.03223,63.5032,51.74542,16.79511,5.48587,57.05904,16.76672
12567,2018-05-14 03:27:00,863033069630348230,1.0,14.49652,16.97133,13.16394,11.52325,12.06346,16.76672,14.89715,30.78132,0.06209,64.8923,54.81399,44.83533,8.12569,16.15121,75.36363,5.53593,52.32104,14.12442,73.55982,78.0849
12568,2018-05-14 03:28:00,8630330696303481396,0.0,12.04734,15.02873,16.02646,15.40738,14.98672,14.59409,14.32824,62.17509,0.0054,65.49511,53.14063,62.29987,33.02926,18.5162,98.22735,56.08474,41.73772,34.55917,13.5173,68.25036
12569,2018-05-14 03:29:00,8630330696303482162,0.0,18.73878,14.9116,13.0829,10.80744,11.86299,9.52052,8.14125,65.50151,4.31711,53.78343,62.89177,36.06731,61.92443,74.57192,63.98401,23.18271,78.34918,96.81299,72.21455,48.77377
12570,2018-05-14 03:30:00,8630330696303482279,0.0,14.63775,15.18053,15.89447,15.57315,14.11848,14.23178,15.59959,43.33949,0.0715,72.69141,57.44899,59.68548,84.46657,33.57075,72.33185,73.72033,82.22904,2.10689,53.80618,74.44856
12571,2018-05-14 03:31:00,8630330696303482048,1.0,15.92284,11.81278,9.62367,14.79439,8.83322,17.65329,16.8518,78.51764,0.25843,22.79463,54.4435,44.59561,45.83592,31.11685,10.42063,47.62293,4.27188,99.99261,65.78317,24.83288
12572,2018-05-14 03:32:00,3590433799317661776,1.0,16.21853,9.03558,10.1672,15.80188,9.60948,14.53561,15.19422,43.25122,0.34731,47.42966,34.0196,63.83816,99.83241,72.80484,33.61355,68.45207,24.26597,29.75972,50.07809,14.78764
12573,2018-05-14 03:33:00,8630330696303481032,0.0,8.2141,12.6955,14.68268,15.83435,17.33726,15.57793,8.35745,56.22001,0.00014,34.17634,34.00011,46.30417,22.60647,89.38114,59.05524,5.62768,43.84823,51.63283,60.98996,31.50685
12574,2018-05-14 03:34:00,8630330696303481420,0.0,9.08466,14.96494,16.371867,17.18131,17.38949,10.04537,15.0839,30.97812,0.0003,49.49907,61.26128,50.4175,66.52256,48.11931,4.93991,95.44457,76.58393,64.01249,27.64033,35.30043
12575,2018-05-14 03:35:00,863033069630348289,1.0,8.47431,17.21203,10.62054,14.43192,15.21724,14.32233,12.94965,52.71165,0.00018,46.63959,57.69678,45.19698,19.01024,87.3479,8.03756,28.88717,86.84838,66.62573,3.57267,13.3988
12576,2018-05-14 03:36:00,8630330696303481396,1.0,16.5654,9.50064,12.65976,11.61627,14.91045,17.27138,13.72033,47.83915,0.4913,28.89649,50.94115,35.39955,20.01552,37.26523,60.20524,64.14927,88.52831,70.01327,60.5632,64.11604
12577,2018-05-14 03:37:00,863033069630348222,1.0,10.97536,12.49487,11.91349,14.88087,15.44612,17.38535,16.41903,55.54782,0.00184,51.46549,22.79058,48.77342,99.6685,35.06032,92.28568,27.75705,29.81662,94.52747,61.39137,96.25546
12578,2018-05-14 03:38:00,8630330696303481644,1.0,11.10912,15.51607,12.10344,13.66691,13.96699,16.28924,16.14918,56.95516,0.00214,27.06961,62.4029,61.63877,93.29493,97.80856,45.89994,84.28701,36.87991,81.69852,63.916,57.26373
12579,2018-05-14 03:39:00,359043379931766734,0.0,10.94184,17.36938,14.69564,13.94202,15.66285,8.84968,13.51901,66.00913,0.00183,61.64504,51.71797,39.56764,31.44352,67.74838,24.75975,40.78048,98.28531,49.00593,82.2321,60.2443
12580,2018-05-14 03:40:00,8630330696303481859,0.0,9.7702,13.72981,13.92616,13.05973,15.24495,9.95989,6.25803,42.21939,0.00059,35.66927,62.33978,67.72518,63.15913,70.94515,7.22709,83.85283,56.72423,85.38137,44.15366,0.47966
12581,2018-05-14 03:41:00,863033069630348677,1.0,15.73469,10.80178,12.01357,12.09747,12.16305,15.35752,16.05887,66.0382,0.21413,42.97138,46.0238,48.19068,26.60279,43.67534,79.86916,26.28067,56.37158,67.26119,68.41559,97.1377
12582,2018-05-14 03:42:00,359043379931766650,1.0,9.80013,12.75223,13.68632,16.77492,9.69169,12.51954,16.83175,37.43729,0.00062,57.50905,62.36463,47.9929,60.77397,78.35857,20.31364,39.21273,43.7849,7.86911,19.88759,94.51693
12583,2018-05-14 03:43:00,3590433799317661180,0.0,8.84451,14.27379,14.36021,15.99692,12.35584,16.81434,11.18664,30.19546,0.00025,58.8191,69.62514,50.177,60.51421,34.35849,0.93224,51.33445,71.72982,77.9744,98.39778,37.99039
12584,2018-05-14 03:44:00,3590433799317662220,0.0,14.04748,12.87702,15.31861,14.08113,14.41094,8.75182,11.14051,50.38092,0.03965,57.2271,57.69617,41.03512,4.50139,37.28544,63.11997,17.88171,21.25277,25.17322,38.15544,39.35283
12585,2018-05-14 03:45:00,3590433799317662428,1.0,11.60114,17.17332,11.71002,13.74086,14.10484,15.63339,15.00096,57.26044,0.00348,61.76982,52.63228,47.96731,34.60827,50.39117,67.60357,80.47183,26.02297,78.77576,63.88342,0.63349
12586,2018-05-14 03:46:00,3590433799317661966,0.0,9.00548,15.48448,12.4912,12.12861,16.00914,12.66974,9.43491,57.19825,0.0003,75.09227,45.52434,40.88664,75.51804,54.94476,74.81768,79.73548,96.00596,17.35952,75.16613,55.63608
