ts	imei	mwra	c.dogalize	c.android.youtube	c.katana	c.android.gm	c.android.chrome	c.raider	c.updateassist	c.android.vending	c.UCMobile.intl	c.UCMobile.x86
2018-05-14 22:24:00	863033069630348735	0.00000	10.42689	12.50018	14.67406	11.96468	12.64009	42.72556	72.57002	25.64324	93.85048	78.63550
2018-05-14 22:25:00	863033069630348727	1.00000	13.98908	11.16088	11.40934	10.10330	9.58400	40.04898	90.49614	15.77100	1.39534	53.94864
2018-05-14 22:26:00	8630330696303482261	0.00000	12.59051	12.81032	16.51735	10.34092	11.52580	70.51249	74.43363	36.51957	27.69123	61.39704
2018-05-14 22:27:00	3590433799317661677	1.00000	16.70448	12.83299	12.74477	13.14201	11.18371	44.52393	27.37465	65.27801	32.50881	4.82780
2018-05-14 22:28:00	863033069630348453	1.00000	12.24397	12.81644	10.35414	16.27411	14.37897	60.76865	28.71074	7.46971	6.40691	48.56958
2018-05-14 22:29:00	863033069630348875	1.00000	10.42396	15.10745	10.57288	15.76272	12.16924	33.89294	60.90790	53.22256	32.63589	8.54802
2018-05-14 22:30:00	3590433799317661875	1.00000	15.42453	12.90102	10.92219	13.04307	12.31900	38.08739	77.42344	42.11327	20.44430	52.15926
2018-05-14 22:31:00	863033069630348693	1.00000	7.68255	11.36029	11.63893	17.77982	10.38332	58.40944	49.09403	14.57633	57.58644	88.45929
2018-05-14 22:32:00	3590433799317661172	1.00000	13.96683	11.15547	11.66211	10.08367	12.56680	45.69576	64.27585	81.31935	29.34768	45.56945
2018-05-14 22:33:00	8630330696303481099	1.00000	13.93504	13.39880	12.76470	13.41904	9.46183	34.14600	98.51900	1.35229	33.53217	89.05435
2018-05-14 22:34:00	863033069630348016	1.00000	13.02799	12.77153	9.67379	11.07063	11.62417	68.35653	72.64451	32.32975	45.57667	78.32545
2018-05-14 22:35:00	8630330696303481073	0.00000	13.91470	10.19947	13.86157	11.26124	15.98485	66.56710	23.99896	7.89021	69.84168	97.45156
2018-05-14 22:36:00	3590433799317662089	1.00000	11.18452	13.31413	9.78922	16.04679	13.61236	57.63919	43.16800	28.95428	80.63715	96.93205
2018-05-14 22:37:00	3590433799317661883	0.00000	9.48653	15.68008	16.87979	8.99187	9.26400	60.54529	1.93926	43.25663	38.31396	3.47625
2018-05-14 22:38:00	3590433799317661131	1.00000	15.44022	15.76118	13.62684	17.86761	9.79093	62.59203	31.84460	53.82989	85.51511	25.67718
2018-05-14 22:39:00	3590433799317661073	1.00000	14.95768	9.80105	12.90708	7.04292	8.94765	58.53401	24.00334	28.35060	83.52771	82.43865
2018-05-14 22:40:00	8630330696303482394	1.00000	14.70509	12.65163	10.07568	11.24613	9.91129	43.63205	26.38754	0.56841	98.81570	70.30450
2018-05-14 22:41:00	359043379931766122	0.00000	9.83623	13.03382	17.49959	9.29411	12.50856	53.91059	45.27773	70.41275	37.75516	20.77070
2018-05-14 22:42:00	8630330696303481941	0.00000	9.01193	14.02038	12.85675	13.35072	9.65079	55.05308	64.27917	64.00371	14.19844	25.08232
2018-05-14 22:43:00	8630330696303481123	1.00000	17.10468	9.78857	13.33289	8.76003	9.94734	57.81715	55.13899	50.66219	4.19471	47.06204
2018-05-14 22:44:00	8630330696303481404	1.00000	11.11207	15.00581	11.86303	18.34228	14.71999	44.77716	46.74167	6.88504	60.40982	54.36587
2018-05-14 22:45:00	359043379931766742	1.00000	15.77985	9.30006	11.68180	13.05241	7.87326	26.89960	50.56690	71.28676	74.76086	20.58616
2018-05-14 22:46:00	3590433799317661727	1.00000	12.19895	10.56326	10.41384	11.26607	11.48646	55.86192	68.04531	69.63680	8.61131	91.53079
2018-05-14 22:47:00	8630330696303481701	0.00000	11.20588	13.05877	16.09988	12.04266	8.88521	57.39204	30.36704	39.77075	2.03336	84.60218
2018-05-14 22:48:00	3590433799317661511	1.00000	15.25851	8.53284	10.12426	12.74097	8.72685	34.04379	43.94361	89.59242	79.51296	29.07756
2018-05-14 22:49:00	8630330696303482154	1.00000	12.53372	11.57724	8.69174	13.27270	14.43018	49.14758	21.98690	52.56262	40.22822	82.66207
2018-05-14 22:50:00	8630330696303482097	1.00000	16.73158	19.21303	13.44011	18.77050	8.65781	57.52087	67.85624	96.75211	57.13519	87.36094
2018-05-14 22:51:00	863033069630348453	1.00000	10.66207	14.27814	7.57953	15.50060	13.49463	32.83260	47.70469	72.50870	10.23354	38.14968
2018-05-14 22:52:00	3590433799317661297	1.00000	12.49158	11.33400	11.54506	12.72985	12.04473	58.79394	91.80955	78.33820	8.87207	7.97135
2018-05-14 22:53:00	3590433799317661792	1.00000	13.11346	8.32370	9.03762	11.13456	9.86594	51.51209	4.45029	66.06644	58.22263	51.87319
2018-05-14 22:54:00	3590433799317662352	1.00000	14.93146	14.64029	14.83260	19.65326	9.91745	51.10699	92.97488	33.82131	62.72275	96.63189
2018-05-14 22:55:00	863033069630348636	0.00000	9.52864	11.20802	14.86555	12.74855	11.97030	66.55361	26.16649	79.51049	50.96277	43.43354
2018-05-14 22:56:00	863033069630348826	1.00000	9.93721	16.65019	10.44058	14.04205	8.86803	48.10332	61.23672	85.49394	60.86815	19.42784
2018-05-14 22:57:00	8630330696303481420	1.00000	12.56060	13.96803	10.89308	11.82851	11.04603	36.15168	73.83221	79.01144	95.26656	0.33521
2018-05-14 22:58:00	8630330696303481388	0.00000	8.13687	9.12321	14.08620	10.48598	16.88205	44.41039	2.88770	62.04203	94.94989	50.08284
2018-05-14 22:59:00	3590433799317662097	1.00000	14.63010	7.13887	13.38970	10.96183	9.50528	54.33960	44.66049	34.41994	37.46022	84.77601
2018-05-14 23:00:00	359043379931766486	1.00000	12.23209	17.17789	12.41437	14.53298	10.33834	45.23965	11.28199	62.71430	43.16434	26.21069
2018-05-14 23:01:00	8630330696303481958	0.00000	14.17977	16.57476	15.02475	17.61115	7.27195	49.39918	21.36508	36.97858	91.69844	18.67697
2018-05-14 23:02:00	863033069630348511	1.00000	19.50550	9.10193	14.34581	11.36781	8.89135	50.26618	94.50247	70.12809	49.24865	97.12234
2018-05-14 23:03:00	8630330696303481792	1.00000	14.05349	15.56824	9.23257	16.05617	15.06905	58.64597	53.33778	52.36767	63.26972	82.47434
2018-05-14 23:04:00	359043379931766155	1.00000	16.04823	12.46436	10.45231	12.49291	11.75698	49.95317	16.66777	71.32976	65.91122	66.25044
2018-05-14 23:05:00	863033069630348883	0.00000	12.59438	12.23927	15.99235	10.82308	12.50250	56.11298	41.59202	56.56040	89.17535	62.87527
2018-05-14 23:06:00	863033069630348099	0.00000	9.13715	12.09837	16.24416	13.53642	10.36238	65.15281	21.37831	87.42286	91.99532	13.25905
2018-05-14 23:07:00	863033069630348156	1.00000	15.18366	11.46253	11.17479	11.38638	8.78892	77.91857	78.77710	58.19548	29.93666	40.05813
2018-05-14 23:08:00	3590433799317661644	1.00000	15.15194	7.58134	12.81243	5.17326	9.04339	56.96433	82.02904	96.89402	69.32608	33.07241
2018-05-14 23:09:00	359043379931766684	0.00000	15.13998	12.94480	10.15775	10.63798	10.42544	77.66966	15.99028	95.29699	13.78947	19.55418
2018-05-14 23:10:00	359043379931766536	1.00000	8.65965	14.02514	10.65723	10.95629	10.28043	53.54622	88.88444	51.81169	28.65370	2.36141
2018-05-14 23:11:00	8630330696303481305	0.00000	12.33352	15.01288	12.59206	12.08027	12.63734	66.12540	29.83996	69.40965	4.38816	6.31395
2018-05-14 23:12:00	863033069630348008	1.00000	16.10822	12.86361	7.97123	17.37214	10.42005	76.13404	74.90892	18.49427	14.92225	9.25276
2018-05-14 23:13:00	359043379931766999	1.00000	14.16015	15.48537	10.91973	13.48525	11.26744	60.13777	5.92371	23.33384	42.32165	27.25885
2018-05-14 23:14:00	8630330696303482477	1.00000	14.94438	13.11560	7.91118	14.78135	11.50351	49.03807	8.04672	61.39292	1.82169	40.53337
2018-05-14 23:15:00	8630330696303481495	1.00000	15.68240	8.43078	11.50289	9.89647	10.42452	69.29104	15.43676	30.06367	92.52020	30.80717
2018-05-14 23:16:00	8630330696303481123	1.00000	12.22047	13.81584	12.09226	12.48148	5.62070	53.10998	76.49667	41.93372	24.34877	94.92556
2018-05-14 23:17:00	8630330696303482386	1.00000	15.76939	9.22241	12.57848	11.29366	9.58418	40.01910	78.78949	2.80564	67.70538	41.75786
2018-05-14 23:18:00	863033069630348917	0.00000	9.92430	16.53254	17.40529	13.30305	10.44961	44.81898	11.64018	94.86882	41.46868	91.99656
2018-05-14 23:19:00	359043379931766668	1.00000	10.49385	16.06507	10.48454	13.76632	9.04824	52.89611	51.72849	80.32538	92.20600	61.38931
2018-05-14 23:20:00	3590433799317661891	0.00000	10.36244	12.82640	15.49722	12.42000	15.86776	49.40794	10.17079	43.04863	0.19492	8.69117
2018-05-14 23:21:00	8630330696303481834	1.00000	14.64584	14.19847	9.77595	8.59515	13.50225	39.96592	86.66700	26.10473	35.59457	35.55869
2018-05-14 23:22:00	3590433799317662162	1.00000	11.65294	14.17285	6.94493	11.64649	10.71713	39.65868	68.97610	90.94019	9.11851	0.16347
2018-05-14 23:23:00	8630330696303482204	0.00000	7.97947	13.73915	17.22493	11.91374	8.78940	53.73528	40.17453	67.80431	14.72056	51.08388
2018-05-14 23:24:00	359043379931766767	1.00000	14.15236	10.49243	12.54583	14.55296	11.71099	56.00553	12.24567	62.09966	25.37113	84.78942
2018-05-14 23:25:00	863033069630348818	0.00000	11.65986	9.35023	15.05376	10.12422	14.50746	44.89633	12.21669	84.83659	22.55803	29.29507
2018-05-14 23:26:00	3590433799317661453	0.00000	11.16513	15.19962	12.02896	8.63322	7.90796	22.50514	47.70832	99.15432	36.79081	71.62714
2018-05-14 23:27:00	8630330696303482337	0.00000	10.87403	11.74837	14.25079	13.72039	11.90674	53.06895	48.55910	43.93203	93.67610	55.77358
2018-05-14 23:28:00	359043379931766056	0.00000	10.17745	18.64698	17.16067	10.47888	11.46368	72.12145	11.64972	35.52231	76.50878	90.87807
2018-05-14 23:29:00	359043379931766528	1.00000	13.38948	10.55738	9.55904	9.23174	12.71460	39.64966	59.53871	48.89552	95.64723	77.68482
2018-05-14 23:30:00	863033069630348990	1.00000	13.06016	9.05428	13.38678	11.44932	11.79633	56.51736	95.92388	82.79707	44.29726	95.86901
2018-05-14 23:31:00	8630330696303481883	1.00000	9.16780	15.37460	10.35233	9.46586	10.97920	52.81056	9.91578	81.61057	87.60096	74.65850
2018-05-14 23:32:00	359043379931766502	0.00000	8.71989	14.12120	14.00678	15.06470	11.89472	31.47407	15.50764	98.99418	23.80386	4.89951
2018-05-14 23:33:00	3590433799317662279	1.00000	12.11077	11.95157	8.78216	8.37876	12.89853	49.42175	91.21082	23.49971	17.85747	93.48944
2018-05-14 23:34:00	359043379931766858	1.00000	12.09201	16.36434	10.91147	12.54934	11.67965	49.66263	53.31490	46.38029	62.38941	71.50471
2018-05-14 23:35:00	863033069630348941	0.00000	8.23494	17.33174	14.29892	8.35609	8.11281	64.88697	16.96217	18.44801	8.88977	34.90475
2018-05-14 23:36:00	863033069630348859	1.00000	13.47099	13.69990	10.13012	17.62233	12.39704	78.93987	98.25943	55.15162	66.03747	44.34005
2018-05-14 23:37:00	359043379931766635	1.00000	17.14489	7.89681	12.06213	12.28812	8.63142	62.10323	9.94048	0.47401	37.79033	97.59239
2018-05-14 23:38:00	3590433799317661941	1.00000	12.71941	13.37421	11.56818	12.67923	7.72026	54.56440	49.14137	86.87309	29.15306	66.52607
2018-05-14 23:39:00	863033069630348024	1.00000	12.35689	17.56152	12.12448	14.81298	8.15980	53.09900	77.34562	31.47725	9.04069	88.53089
2018-05-14 23:40:00	359043379931766056	1.00000	15.40655	12.80677	12.42203	13.95437	12.31986	36.17392	28.13703	96.31016	47.38872	52.81350
2018-05-14 23:41:00	8630330696303481347	0.00000	12.96902	14.28280	9.84181	13.32728	13.20334	50.67662	95.46689	42.88769	70.93095	12.16676
2018-05-14 23:42:00	3590433799317661453	0.00000	8.84085	14.20983	14.27242	15.63793	10.22699	53.06599	98.22372	38.23551	24.17706	13.37088
2018-05-14 23:43:00	359043379931766239	1.00000	15.20556	11.15393	11.93129	15.08484	9.42539	25.36684	45.55223	53.82094	70.58273	16.40460
2018-05-14 23:44:00	863033069630348529	0.00000	11.57205	12.95065	14.23083	10.95612	8.81438	61.28670	84.91315	13.30285	90.88204	24.55628
2018-05-14 23:45:00	3590433799317661248	1.00000	16.32349	13.12442	11.89018	14.81805	10.95253	59.15541	31.24619	64.73347	32.96315	53.22574
2018-05-14 23:46:00	863033069630348479	0.00000	11.49719	14.68979	17.14566	9.88791	9.32175	52.37507	56.55115	71.84127	4.90953	20.54312
2018-05-14 23:47:00	3590433799317661024	0.00000	10.42337	15.43484	10.54221	13.04637	9.21089	41.95617	97.13223	29.33151	68.99599	27.17426
2018-05-14 23:48:00	8630330696303481073	1.00000	13.05146	15.81807	9.92048	11.34996	8.75163	27.41306	48.20350	22.03575	25.00523	49.85559
2018-05-14 23:49:00	3590433799317661933	1.00000	14.70654	9.92626	12.49281	10.76372	10.41694	49.27686	22.07118	76.37274	16.14310	67.07417
2018-05-14 23:50:00	8630330696303481875	0.00000	14.59157	15.54113	10.83254	13.54654	16.13581	54.39799	86.96111	97.07379	72.24144	73.60910
2018-05-14 23:51:00	8630330696303482451	0.00000	10.85283	14.61195	14.57370	11.40675	10.83934	57.23260	74.39357	72.34379	44.43041	91.82005
2018-05-14 23:52:00	8630330696303482477	1.00000	9.83364	13.97753	10.59967	11.64985	11.31746	61.39355	80.38180	81.23722	71.38725	6.56487
2018-05-14 23:53:00	359043379931766338	0.00000	11.91883	16.10725	15.00629	10.64146	12.87852	59.59802	81.75963	72.68283	46.66240	61.26541
2018-05-14 23:54:00	359043379931766189	1.00000	13.72517	12.74849	11.04645	15.84902	11.11232	64.12938	37.70071	34.42181	78.98746	62.99059
2018-05-14 23:55:00	359043379931766494	1.00000	9.47252	14.93310	10.63600	16.20787	12.51023	65.88019	53.13328	43.60276	13.64036	30.70808
2018-05-14 23:56:00	863033069630348602	0.00000	11.83496	10.77739	15.83036	13.55231	14.51127	72.70664	69.39813	10.66852	42.67954	19.12310
2018-05-14 23:57:00	8630330696303482394	1.00000	13.73683	15.86522	9.82309	13.99620	14.02762	49.77304	24.23570	71.97333	29.68110	12.79695
2018-05-14 23:58:00	8630330696303482071	1.00000	13.82694	9.25339	9.69595	8.99769	9.33960	49.32583	86.71240	53.70520	4.66200	5.30077
2018-05-14 23:59:00	3590433799317661933	0.00000	10.45282	11.64043	17.33509	10.27991	10.46909	47.41268	84.12611	46.38645	24.93958	26.89584
2018-05-15 00:00:00	3590433799317662493	1.00000	9.09477	16.24636	12.12152	15.58571	10.04902	52.50971	50.86083	15.63662	25.63888	47.82940
2018-05-15 00:01:00	3590433799317662055	0.00000	8.75649	12.74305	16.49487	10.36833	18.55342	75.64632	69.11217	36.34460	7.17080	51.13568
2018-05-15 00:02:00	3590433799317661008	0.00000	9.32757	8.26080	14.69420	11.76886	11.72367	38.89118	30.43755	44.33388	64.64637	0.70565
2018-05-15 00:03:00	8630330696303482485	0.00000	13.08344	15.62671	13.11661	8.39597	8.30458	41.74383	64.58715	82.91869	16.80073	39.22822
2018-05-15 00:04:00	8630330696303482477	1.00000	15.93425	17.05893	9.46497	13.28252	10.72658	51.51008	72.65624	53.79777	3.30461	17.77111
2018-05-15 00:05:00	863033069630348552	0.00000	9.52418	11.96897	13.47488	12.74090	9.70574	53.87077	95.80084	82.77934	11.49522	10.12481
2018-05-15 00:06:00	3590433799317661248	1.00000	12.78609	11.86459	10.03658	13.33847	11.22950	47.81100	25.04718	25.16556	63.52493	18.51229
2018-05-15 00:07:00	8630330696303481487	1.00000	13.39917	13.70453	9.45189	11.25056	13.41338	52.02012	67.21548	42.28051	11.49866	81.74923
2018-05-15 00:08:00	863033069630348982	0.00000	10.61175	11.70751	15.70010	8.64540	15.23661	45.38301	34.96263	27.58855	0.97724	99.45023
2018-05-15 00:09:00	359043379931766049	1.00000	12.93390	11.15154	9.26743	9.85439	11.31635	50.72201	45.79975	22.15015	12.06711	22.20205
2018-05-15 00:10:00	3590433799317661552	1.00000	14.05316	10.75936	12.60271	12.21231	7.75496	77.68174	57.37861	37.59755	33.83112	94.08207
2018-05-15 00:11:00	8630330696303481271	0.00000	11.29234	13.34930	16.01626	13.30698	14.05140	70.20834	51.89841	92.69658	48.65716	96.04740
2018-05-15 00:12:00	359043379931766312	0.00000	10.39169	11.67419	15.55051	10.71327	13.85565	62.72156	95.64237	99.05944	50.42601	58.10114
2018-05-15 00:13:00	359043379931766056	1.00000	8.54251	13.11391	11.34620	16.18798	12.82598	73.22588	92.51514	64.34705	33.92281	73.82529
2018-05-15 00:14:00	359043379931766478	0.00000	14.91387	7.75641	11.06887	11.98234	9.87595	40.12808	20.29500	49.61715	90.17007	98.79061
2018-05-15 00:15:00	359043379931766213	1.00000	11.09988	15.33952	10.51387	15.13149	12.95872	68.73339	57.15726	3.05738	71.07832	9.57885
2018-05-15 00:16:00	8630330696303481990	0.00000	9.31421	9.84210	14.89943	12.17175	15.40411	14.82078	9.15501	70.67527	91.80267	41.78318
2018-05-15 00:17:00	8630330696303481164	1.00000	12.13439	9.74777	7.88206	8.47583	9.81575	37.49924	6.14839	69.95904	34.94737	8.24011
2018-05-15 00:18:00	8630330696303482030	0.00000	11.67804	8.71601	14.95702	9.55708	14.80282	79.59637	83.68104	19.69925	42.01554	71.97181
2018-05-15 00:19:00	863033069630348347	0.00000	10.15995	12.62209	14.04710	13.72393	13.16683	37.41568	91.44128	41.87333	92.19788	55.55247
2018-05-15 00:20:00	8630330696303482329	1.00000	14.63492	7.23627	14.52013	13.24015	11.99368	43.54821	16.68288	70.12240	60.60103	32.60247
2018-05-15 00:21:00	3590433799317661255	0.00000	7.23932	13.36163	15.84110	15.55710	10.76404	69.30092	0.37944	65.18856	13.22852	15.83390
2018-05-15 00:22:00	863033069630348719	1.00000	10.23760	14.36850	9.34557	16.33824	12.69394	74.18878	58.35836	67.55670	70.76195	87.55000
2018-05-15 00:23:00	3590433799317662485	1.00000	11.90338	9.44413	9.56752	10.03658	9.08216	74.90487	15.21212	38.84788	24.13439	48.82586
2018-05-15 00:24:00	3590433799317661065	1.00000	11.46472	12.33608	11.12382	17.61905	13.76390	41.44196	47.32262	70.97435	27.15393	74.73554
2018-05-15 00:25:00	863033069630348420	1.00000	5.66716	15.87127	8.63368	8.06901	11.22190	36.55179	82.32711	22.37189	51.93190	59.38294
2018-05-15 00:26:00	8630330696303481974	1.00000	12.05270	15.70238	9.05765	13.28172	10.72708	41.47458	71.00530	5.79386	57.91443	43.57820
2018-05-15 00:27:00	3590433799317662212	1.00000	14.32650	13.64865	11.82080	10.32758	11.23538	68.82944	41.05450	29.27144	79.91655	98.11799
2018-05-15 00:28:00	8630330696303481198	0.00000	12.08788	14.23267	11.14926	10.94897	11.89877	29.99101	23.22872	4.15980	81.96534	76.88787
2018-05-15 00:29:00	8630330696303481354	0.00000	10.78210	14.86574	11.24531	15.50087	9.19094	45.31341	1.20999	81.25994	74.75367	39.08833
2018-05-15 00:30:00	359043379931766585	1.00000	11.74749	14.54572	8.57458	12.97399	12.26151	39.48247	28.01290	61.93251	40.60500	9.42031
2018-05-15 00:31:00	3590433799317661354	0.00000	10.25572	15.97193	15.12999	12.80848	11.95937	56.21944	11.34651	74.34700	21.11931	4.49144
2018-05-15 00:32:00	8630330696303481438	0.00000	9.84523	15.29177	14.10775	10.75075	9.75579	46.68994	20.07712	36.50407	78.66014	66.56438
2018-05-15 00:33:00	863033069630348164	1.00000	12.89048	11.71019	13.55485	9.11558	9.53880	31.59518	5.64485	24.80430	29.91140	95.17937
2018-05-15 00:34:00	863033069630348156	1.00000	11.13414	11.06364	8.44141	11.62994	11.33592	36.30389	53.63555	90.80896	44.28531	98.41583
2018-05-15 00:35:00	8630330696303482303	1.00000	10.03063	12.15491	12.30218	16.30984	9.98397	57.92534	30.78435	54.96573	44.47009	38.29059
2018-05-15 00:36:00	3590433799317661362	0.00000	12.53475	14.95822	10.79078	10.66531	12.69073	59.58982	70.30824	65.82762	84.02348	13.96165
2018-05-15 00:37:00	359043379931766890	0.00000	11.87467	12.30478	12.95548	12.02477	13.54708	43.87331	56.85716	90.56444	64.89659	3.30044
2018-05-15 00:38:00	3590433799317661198	0.00000	13.65344	17.83031	15.87500	7.97189	14.06219	21.42527	6.44780	74.70446	58.77775	66.66312
2018-05-15 00:39:00	359043379931766767	1.00000	19.00409	10.41168	14.24292	10.47723	5.35311	62.45830	30.91504	11.99094	48.35927	88.66143
2018-05-15 00:40:00	3590433799317661503	1.00000	17.95011	15.36591	12.82325	12.61792	11.46308	54.14774	88.17451	38.47286	87.71875	78.17591
2018-05-15 00:41:00	359043379931766957	1.00000	10.03311	15.89907	11.26973	15.52456	9.33295	61.64246	33.13305	40.03158	37.67705	97.19111
2018-05-15 00:42:00	8630330696303482485	0.00000	10.46859	14.87122	14.19290	12.58507	16.94223	56.25797	53.15304	50.05174	47.62977	13.90041
2018-05-15 00:43:00	3590433799317661503	1.00000	9.17032	17.34737	13.25658	10.53212	5.95478	63.91222	88.53754	58.53717	77.29285	44.44073
2018-05-15 00:44:00	863033069630348966	1.00000	16.48083	11.82508	8.93364	9.26996	9.92151	55.28329	74.87285	95.26664	66.56304	34.57511
2018-05-15 00:45:00	8630330696303481396	1.00000	14.85483	8.45533	12.57807	10.55030	9.72117	46.70187	28.74992	76.78734	81.97636	51.67312
2018-05-15 00:46:00	8630330696303481271	0.00000	13.97955	9.98803	14.19028	9.97090	13.92504	37.04812	7.04172	61.25973	74.57021	20.68412
2018-05-15 00:47:00	3590433799317661248	0.00000	11.28960	14.95094	14.47487	13.10172	11.77442	56.97509	57.62690	61.87852	58.06774	58.69301
2018-05-15 00:48:00	359043379931766825	1.00000	11.68401	15.46153	12.92976	15.71605	10.00116	59.64631	45.56819	98.40090	88.43859	16.34382
2018-05-15 00:49:00	8630330696303482204	1.00000	13.25407	13.07129	9.46121	10.15859	10.09431	42.15577	69.99825	87.93351	61.88899	3.03468
2018-05-15 00:50:00	3590433799317661974	0.00000	11.93669	11.19477	14.48452	11.86896	10.63925	47.69712	93.91772	44.66644	37.90645	93.08168
2018-05-15 00:51:00	3590433799317661628	0.00000	13.01449	12.34194	11.61401	7.43470	8.89679	68.19827	39.59875	53.29340	87.87188	8.52455
2018-05-15 00:52:00	359043379931766775	1.00000	15.00869	15.46048	10.21520	13.13571	12.72139	44.52056	70.68662	87.10477	98.09117	52.04737
2018-05-15 00:53:00	8630330696303482469	0.00000	13.05195	15.49076	12.28869	7.91887	9.41361	57.13295	72.85771	64.40479	97.71527	99.35991
2018-05-15 00:54:00	359043379931766700	0.00000	14.57878	11.24933	9.10249	10.99965	12.44360	35.29275	49.89346	46.69789	69.01435	76.06169
2018-05-15 00:55:00	863033069630348776	0.00000	10.12392	9.53102	16.07428	11.25913	14.67735	55.50963	24.27938	79.94521	16.91787	31.84058
2018-05-15 00:56:00	8630330696303482493	1.00000	16.12530	6.86577	10.84877	12.88258	7.74448	62.54008	73.24549	30.36295	74.82604	20.88328
2018-05-15 00:57:00	8630330696303482139	1.00000	13.94586	15.57345	11.64415	11.97420	7.45347	67.56220	67.75815	83.04924	34.51645	11.48538
2018-05-15 00:58:00	3590433799317661800	0.00000	9.39260	11.97753	14.12340	10.72333	16.74605	60.46961	84.07801	72.64354	42.80100	91.91849
2018-05-15 00:59:00	8630330696303482055	0.00000	8.75814	11.10592	15.19100	12.61892	13.75828	29.81846	47.67709	95.08189	8.78273	19.74799
2018-05-15 01:00:00	359043379931766361	0.00000	14.85352	15.88260	11.12484	17.21143	12.69405	52.79151	79.89562	32.91553	92.43726	12.79086
2018-05-15 01:01:00	3590433799317661743	1.00000	12.30485	16.25256	10.30741	12.92058	9.55963	34.46793	6.99764	75.88298	18.14571	11.13251
2018-05-15 01:02:00	3590433799317662303	1.00000	10.38695	18.46466	16.01383	12.96731	13.94913	43.61548	49.77515	35.70757	64.51052	2.45739
2018-05-15 01:03:00	359043379931766270	0.00000	7.80130	15.82527	14.92191	9.34733	19.38298	52.77762	10.11698	67.92256	31.48255	31.80470
2018-05-15 01:04:00	359043379931766395	0.00000	12.97321	13.55582	14.05263	11.32416	11.52442	75.32640	53.38548	49.40530	12.40414	58.25481
2018-05-15 01:05:00	863033069630348545	1.00000	14.21141	14.67800	12.55652	17.64085	8.83577	55.17188	70.14166	56.86317	49.96532	27.24481
2018-05-15 01:06:00	359043379931766411	1.00000	14.73948	10.07720	12.59746	6.13624	9.86920	26.35144	44.66815	11.32112	71.38180	38.47553
2018-05-15 01:07:00	8630330696303481206	0.00000	12.28258	9.10606	10.09677	9.39602	11.27811	64.58701	39.22836	48.17317	42.23421	93.98103
2018-05-15 01:08:00	359043379931766197	1.00000	9.34189	14.79553	12.69912	13.10500	9.03154	45.71039	40.24389	60.62416	52.58416	70.73841
2018-05-15 01:09:00	8630330696303482188	1.00000	12.36969	15.45054	11.94632	15.34770	12.40223	42.34765	65.09919	60.37118	73.20082	76.84796
2018-05-15 01:10:00	8630330696303481735	1.00000	8.36239	11.89303	12.27082	11.09954	12.74296	31.47816	48.34914	64.51491	53.18070	83.10323
2018-05-15 01:11:00	3590433799317661057	0.00000	13.08551	13.36996	15.47803	8.46772	14.28199	44.52952	32.72041	77.13087	99.81895	23.23037
2018-05-15 01:12:00	863033069630348602	0.00000	13.93019	16.23901	11.78909	10.48742	8.29789	58.35392	79.14842	74.06012	74.98872	99.94925
2018-05-15 01:13:00	8630330696303482022	0.00000	10.53578	7.95246	13.75441	11.21054	14.44434	70.00631	73.60998	79.18221	53.13963	82.56264
2018-05-15 01:14:00	863033069630348008	1.00000	13.74468	10.50901	9.00819	12.39118	10.83815	52.29820	84.94346	67.87347	71.61030	35.24804
2018-05-15 01:15:00	8630330696303481636	0.00000	12.30657	13.16118	18.25296	7.04726	10.06370	55.62865	12.28588	70.96529	35.41352	7.06436
2018-05-15 01:16:00	359043379931766775	1.00000	15.77954	12.81804	10.82726	10.65591	14.69534	47.37506	32.00124	5.20179	76.56829	55.56728
2018-05-15 01:17:00	359043379931766700	1.00000	14.16966	17.42539	9.43517	11.10507	11.82398	63.47281	91.28685	54.91285	68.22890	56.65011
2018-05-15 01:18:00	359043379931766304	1.00000	12.01803	8.44737	10.00171	10.56646	8.94303	67.20829	19.21270	24.92345	31.61266	20.52192
2018-05-15 01:19:00	8630330696303482311	0.00000	13.16817	11.41654	12.13012	9.03235	8.64466	35.27669	84.82591	41.98604	84.84006	4.25154
2018-05-15 01:20:00	359043379931766973	1.00000	12.11068	14.35382	11.54788	7.93414	10.77325	39.44092	78.03609	42.72602	43.81182	12.38573
2018-05-15 01:21:00	3590433799317661586	0.00000	12.68717	13.20046	14.75417	9.87954	14.05650	28.92742	41.82441	27.69408	32.88744	11.01780
2018-05-15 01:22:00	359043379931766551	0.00000	12.68942	8.08288	13.71132	13.53251	13.08208	56.69113	9.10059	8.73752	26.74794	27.82456
2018-05-15 01:23:00	3590433799317661974	0.00000	13.08878	11.21954	11.40377	14.35584	12.79941	66.16188	0.90720	63.57474	74.64171	76.82021
2018-05-15 01:24:00	3590433799317661511	0.00000	11.30636	12.68982	15.82325	8.29258	11.91950	77.14254	66.81385	16.59198	7.69035	18.51963
2018-05-15 01:25:00	359043379931766692	1.00000	12.69897	10.84238	9.94822	11.42871	12.92150	40.99205	54.53138	4.69545	33.73476	93.90214
2018-05-15 01:26:00	359043379931766445	1.00000	10.33400	13.72895	8.83057	13.15372	14.17241	56.51232	60.69659	67.00126	15.06311	57.33450
2018-05-15 01:27:00	8630330696303481149	1.00000	12.64674	15.40897	10.82948	16.20411	13.96778	74.83497	9.68507	23.29466	12.87738	27.67816
