ts	imei	mwra	p.android.chrome	p.android.externalstorage	p.android.gm	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.system	p.gms.persistent	p.android.gms	p.simulator	p.inputmethod.latin	p.android.vending	p.notifier	p.katana	p.browser.provider	p.olauncher	p.process.gapps	p.google	p.android.defcontainer	p.dogalize
2018-05-14 12:31:00	359043379931766023	0.00000	4.57731	13.22424	13.10929	18.40394	14.59963	22.25526	9.02838	15.22717	0.00006	74.47480	39.61546	79.64681	70.80754	39.24390	50.49470	78.56653	6.89366	68.13298	11.55997	21.18066
2018-05-14 12:32:00	8630330696303482493	0.00000	9.85309	13.28949	15.76925	15.51711	13.87541	14.32454	10.15398	64.92463	0.00065	36.56392	60.27259	60.35889	20.65224	15.88371	82.08122	95.99450	33.06259	3.38619	13.38208	37.93056
2018-05-14 12:33:00	3590433799317661404	1.00000	13.24743	11.88897	13.69239	11.95099	12.73711	14.33906	11.87671	50.70282	0.01780	65.71318	60.14535	76.03534	7.52592	80.65961	36.92101	54.98943	42.62835	51.93236	71.77796	25.86983
2018-05-14 12:34:00	3590433799317662477	1.00000	11.57525	11.87509	12.58950	13.12500	12.63504	14.89926	14.35703	48.17960	0.00335	52.38120	61.45776	66.53395	60.38548	45.15334	63.02525	55.67140	14.87101	14.56681	90.98623	21.89421
2018-05-14 12:35:00	8630330696303481628	1.00000	10.41519	14.08872	11.07471	13.60053	14.10100	14.41399	15.55280	56.03575	0.00105	43.09056	69.79064	56.67789	55.87969	30.54807	4.66073	21.62065	12.28540	64.89216	79.33525	78.61769
2018-05-14 12:36:00	8630330696303482485	1.00000	11.64163	17.07629	9.85777	17.08759	13.33568	12.55039	11.89038	50.69083	0.00361	36.62999	60.61080	42.21533	1.93174	39.43090	82.55745	27.65193	84.14104	11.38902	91.89521	70.34506
2018-05-14 12:37:00	359043379931766841	0.00000	13.28150	14.05078	15.40982	14.39142	13.68107	13.76938	11.67841	34.97986	0.01847	52.88373	55.69049	48.01343	27.42599	3.66930	35.71808	34.49383	47.50175	29.27339	73.46761	37.50274
2018-05-14 12:38:00	863033069630348438	1.00000	11.66907	14.87044	13.51017	14.18777	12.28051	13.87646	13.03626	76.81916	0.00368	36.09566	54.87919	49.44068	74.28093	81.99060	40.15601	64.60284	86.68336	26.53289	1.52707	22.28797
2018-05-14 12:39:00	863033069630348412	0.00000	12.34005	14.38579	13.67110	13.55496	14.40099	12.89339	13.88291	57.65987	0.00720	58.57382	76.14370	42.57898	65.46674	26.84028	87.38453	17.02588	67.64682	47.16642	95.23210	19.69593
2018-05-14 12:40:00	3590433799317661495	1.00000	14.03197	18.16597	9.62273	18.34152	15.99321	13.07229	19.37456	51.68454	0.03906	45.98138	56.31718	39.06150	43.95153	68.56404	64.64960	71.78180	54.51192	19.07492	30.74241	89.64756
2018-05-14 12:41:00	3590433799317661032	0.00000	12.63194	15.47489	13.95878	10.88310	14.14656	12.58146	10.49925	31.64360	0.00966	48.58764	68.18493	48.34527	65.35331	99.62117	87.80422	20.77846	7.14618	49.43035	49.54272	43.93725
2018-05-14 12:42:00	8630330696303482287	1.00000	8.84925	11.49637	11.62342	15.82331	14.53431	15.58498	12.81014	52.11634	0.00025	51.59546	78.73025	62.03636	27.16392	7.36657	47.60894	85.33987	2.95889	63.24316	12.40682	76.94591
2018-05-14 12:43:00	3590433799317662345	0.00000	14.97853	14.37883	12.21659	12.73804	10.77381	9.48771	9.92028	49.04916	0.10054	34.46590	66.36028	33.51428	63.23356	91.96240	48.37671	6.74293	51.64528	96.84271	70.03250	75.88152
2018-05-14 12:44:00	8630330696303482154	1.00000	13.74697	15.92256	12.72320	15.70881	12.26074	16.43000	15.12865	47.14615	0.02936	48.27492	44.36463	37.28641	57.94335	39.37309	84.43452	18.28269	58.10503	0.22604	66.70193	82.25137
2018-05-14 12:45:00	863033069630348115	1.00000	17.56293	10.29087	11.45221	10.72587	13.46226	15.97121	15.04123	18.46789	1.33210	45.95858	37.04674	39.76883	93.52244	74.09430	41.55489	94.35013	82.69890	3.51188	28.63555	43.89010
2018-05-14 12:46:00	863033069630348560	1.00000	10.50769	14.11649	9.76395	15.85886	14.29612	15.18842	14.23176	36.44801	0.00118	39.86743	58.36230	47.43854	71.38920	51.44657	90.78363	70.19159	10.84051	15.82624	12.48547	17.74657
2018-05-14 12:47:00	863033069630348636	1.00000	17.50644	7.42594	8.59159	14.83709	12.95072	14.94605	14.39157	39.50796	1.25893	27.92745	55.32368	44.63517	1.51321	61.56353	52.28260	95.58683	14.90178	78.43348	48.20322	99.31553
2018-05-14 12:48:00	8630330696303482295	1.00000	16.73780	11.76477	11.48695	12.51898	12.57568	13.41782	12.74776	30.04052	0.58375	38.46239	47.54125	53.44258	56.36133	63.63651	47.00574	27.98581	14.72710	90.07831	85.31802	29.36475
2018-05-14 12:49:00	3590433799317661230	1.00000	5.25565	16.62363	10.52219	14.08346	16.51852	19.13384	13.05354	14.43451	0.00003	53.41243	37.00082	60.10371	14.70971	9.19081	8.11482	30.64033	68.44680	79.49599	7.36903	68.84145
2018-05-14 12:50:00	8630330696303481941	1.00000	10.79339	11.51039	9.43685	16.79524	16.23566	9.99795	16.48278	55.89332	0.00156	37.63035	53.17676	49.25663	66.00458	55.79743	7.73656	54.67773	89.72498	58.62099	95.16101	97.01989
2018-05-14 12:51:00	8630330696303481818	1.00000	13.29271	11.23556	12.55344	12.14789	13.60039	17.17302	10.14996	49.27064	0.01862	30.69451	46.31681	50.56506	20.16584	66.89697	25.55733	58.98645	9.67338	81.10075	21.34213	70.19817
2018-05-14 12:52:00	359043379931766049	0.00000	13.43465	14.39300	10.66914	17.24508	15.45062	12.36710	17.33357	48.92755	0.02148	71.93224	53.36053	38.61069	86.69890	29.88517	83.87079	49.94433	16.85538	34.16791	7.64662	0.95760
2018-05-14 12:53:00	3590433799317661008	0.00000	14.03613	12.24713	16.20344	14.26776	13.41397	13.21620	11.57967	35.46736	0.03921	50.01360	54.62716	40.96005	20.49402	9.71367	1.86887	15.33457	6.36367	86.40171	78.56941	30.75274
2018-05-14 12:54:00	8630330696303481875	1.00000	13.83412	10.81022	14.84315	10.00065	15.31248	13.93860	11.93453	66.54731	0.03202	55.80894	45.05410	71.46000	37.48584	32.66184	11.57107	67.25442	36.98451	16.48249	22.78259	35.69945
2018-05-14 12:55:00	863033069630348446	1.00000	10.66110	15.71083	12.33954	14.45665	12.88087	19.11772	13.26770	36.00164	0.00137	48.86921	37.60845	59.55728	51.15045	85.04184	64.64331	22.28302	13.08644	39.63810	9.97095	48.97175
2018-05-14 12:56:00	863033069630348818	1.00000	8.66474	13.22225	10.84864	14.61859	13.70216	15.46106	12.36593	42.68866	0.00018	21.61493	37.52510	38.18028	73.13997	6.88264	0.97194	38.51007	14.19512	34.94084	3.29875	63.95717
2018-05-14 12:57:00	8630330696303481123	0.00000	17.59038	15.45841	13.31597	12.57508	14.67856	11.95434	9.71032	32.08036	1.36917	59.33924	34.20661	42.57711	8.57770	42.44509	4.22778	73.21658	91.46836	52.64709	44.00499	3.03381
2018-05-14 12:58:00	863033069630348065	0.00000	12.23353	15.15926	14.70564	14.68518	13.27417	13.86060	11.35684	51.74891	0.00646	30.43455	55.51070	54.35643	78.01172	26.79634	13.55099	77.76609	28.66392	86.80336	93.81732	72.79285
2018-05-14 12:59:00	8630330696303482394	1.00000	13.29089	10.05880	9.81351	16.23765	9.71055	14.59545	15.56389	32.47519	0.01862	62.38143	47.84496	54.53017	36.66531	55.30989	40.38903	99.54686	50.89445	38.56539	45.49007	89.05724
2018-05-14 13:00:00	863033069630348313	1.00000	14.18610	16.81665	13.13409	15.35734	10.46896	14.58880	13.11388	52.22955	0.04553	59.32003	59.09026	54.51052	73.41614	30.21321	29.08423	91.41149	15.15630	36.40130	78.74088	59.30055
2018-05-14 13:01:00	3590433799317662220	0.00000	9.12106	18.30793	10.17966	13.57813	16.69180	16.59512	16.52982	62.45474	0.00032	34.98052	63.89119	47.99693	47.70202	14.31725	5.58175	51.94207	71.16066	20.99225	47.47460	11.79339
2018-05-14 13:02:00	3590433799317662279	0.00000	16.76412	17.00398	12.36440	15.70488	16.03374	12.76152	9.31990	46.88943	0.59929	45.38664	59.13223	53.50821	94.44727	85.08579	10.99692	43.36991	10.99809	6.90509	67.76376	31.59621
2018-05-14 13:03:00	863033069630348420	0.00000	13.55305	13.42164	17.01389	14.86020	16.54364	11.61163	11.58241	37.27742	0.02418	39.69264	72.16030	53.21062	75.59682	7.08284	95.89244	8.29152	29.90442	93.80919	19.34260	18.33919
2018-05-14 13:04:00	3590433799317661131	0.00000	12.39286	13.47137	16.10690	11.66736	14.91305	6.90663	12.93374	62.00708	0.00761	36.47434	56.95111	37.99309	0.51719	50.26630	51.12265	69.17707	90.40744	65.72676	24.40762	69.50969
2018-05-14 13:05:00	359043379931766320	1.00000	13.26803	14.21097	10.12061	17.10179	11.58185	13.56653	12.31119	32.19920	0.01820	66.08455	39.79720	40.23144	40.25405	82.64796	69.50053	27.76681	71.80572	84.04569	9.44084	94.11442
2018-05-14 13:06:00	3590433799317662162	0.00000	14.34813	13.89454	14.88443	14.25108	14.94391	12.30132	11.35873	53.46310	0.05353	45.96846	28.30456	19.84548	19.27261	93.30691	73.07281	27.72455	80.02516	54.76337	93.78618	59.53943
2018-05-14 13:07:00	8630330696303481024	1.00000	13.51060	12.79095	10.81304	16.65392	7.86606	14.38027	15.66935	34.86261	0.02318	54.25173	46.90010	50.07717	93.91890	45.60939	69.47574	3.79638	62.94537	11.73332	72.27465	38.21706
2018-05-14 13:08:00	8630330696303482287	1.00000	14.34878	11.26234	12.52299	12.70889	12.75447	14.79291	19.11821	37.11351	0.05355	67.43083	52.82593	50.61133	45.33111	83.77338	74.91270	59.41733	22.53003	68.26319	34.79486	71.01080
2018-05-14 13:09:00	8630330696303482147	1.00000	10.32533	16.62993	12.44535	13.14123	13.71343	16.85890	13.53620	48.75661	0.00097	49.81895	61.54015	41.59142	45.32271	21.61363	28.27575	19.33484	61.35437	96.24333	61.90916	45.37241
2018-05-14 13:10:00	359043379931766502	1.00000	15.31393	8.32445	8.48159	16.82528	8.36963	17.29436	10.69276	60.76049	0.14058	42.72161	50.09970	58.28910	36.70464	61.88508	15.78746	92.54692	99.73470	25.65514	56.10457	28.03760
2018-05-14 13:11:00	359043379931766700	1.00000	14.96510	11.08432	12.50619	12.30592	13.10523	13.27718	16.29083	57.17637	0.09917	45.00511	55.26792	42.88797	60.17838	14.49103	84.37446	23.91840	64.63868	25.97912	52.13327	59.64613
2018-05-14 13:12:00	863033069630348263	1.00000	9.39661	15.08944	10.64914	13.19495	15.00997	13.77993	13.82730	60.17837	0.00044	38.18142	39.85905	11.93266	45.59326	98.53024	80.15807	69.98082	85.75306	78.15164	53.57889	97.93779
2018-05-14 13:13:00	359043379931766270	1.00000	15.03577	8.03595	6.56320	16.77905	8.52171	18.64823	8.43047	55.29119	0.10644	54.58566	43.48073	48.97375	36.15885	89.60092	96.38695	77.88114	21.15710	82.99476	40.93313	95.17243
2018-05-14 13:14:00	8630330696303481776	1.00000	10.85485	15.44873	11.64090	15.15331	13.73873	15.45611	14.31506	59.67169	0.00167	35.81473	34.67647	57.94922	79.61353	58.11718	0.99365	87.87312	61.70594	46.71519	75.60793	93.65802
2018-05-14 13:15:00	8630330696303482345	0.00000	15.61462	15.40202	15.20446	15.00177	13.93943	7.91528	8.66656	36.00206	0.18986	50.34588	40.15619	33.60676	10.88226	81.72171	51.80069	18.49982	15.06067	69.65370	12.23273	80.92506
2018-05-14 13:16:00	359043379931766353	0.00000	11.23978	15.07781	12.40457	15.34340	14.46640	12.63887	13.14483	35.91795	0.00239	48.50030	42.73211	56.74726	1.48580	79.62136	63.38241	60.10138	36.56480	97.93668	22.83898	46.43158
2018-05-14 13:17:00	3590433799317661198	1.00000	12.60901	15.60263	12.18709	15.50018	13.40193	16.07469	15.62773	67.75316	0.00943	44.11741	49.57375	43.33896	25.83162	4.59166	5.25817	46.42573	83.94833	17.60864	18.49730	97.59100
2018-05-14 13:18:00	3590433799317662329	1.00000	17.08992	10.34202	9.49889	14.62633	11.95124	13.99570	15.67868	37.71902	0.83010	26.33017	55.01268	58.15904	13.85501	30.63098	18.95136	0.10435	11.95441	74.88094	45.71531	55.15239
2018-05-14 13:19:00	8630330696303481511	1.00000	9.86436	14.57461	11.44752	11.79383	15.07417	16.83064	15.70603	67.50854	0.00067	28.66957	37.68163	69.13973	15.32639	53.03360	18.88765	72.91164	44.37374	63.04161	11.76902	63.50723
2018-05-14 13:20:00	3590433799317661495	1.00000	12.42162	13.22571	11.15810	12.97645	13.89522	9.88340	17.10419	60.98700	0.00784	56.48455	48.49486	44.44211	86.07609	24.23884	14.14838	8.95314	80.51583	99.19755	11.16495	88.88255
2018-05-14 13:21:00	3590433799317662428	1.00000	10.79293	14.29293	9.88978	17.02428	14.63559	14.04165	13.75617	42.70511	0.00155	27.84118	77.85139	53.69618	34.83546	94.61670	33.08113	93.63301	33.03387	45.20295	9.81938	49.02766
2018-05-14 13:22:00	8630330696303481370	0.00000	12.91893	15.12187	13.68644	14.13472	13.62809	15.62078	12.02948	44.02827	0.01283	65.47207	54.97012	65.07822	96.98252	75.46009	55.84556	9.07142	21.65471	12.99846	32.35604	37.88895
2018-05-14 13:23:00	3590433799317661701	0.00000	15.89013	14.83621	15.06933	15.17531	15.51583	10.72161	8.73408	51.41335	0.25011	51.87436	59.42280	43.68058	12.74543	22.44550	81.84620	55.72524	91.18312	50.04057	98.27721	1.49160
2018-05-14 13:24:00	8630330696303482162	0.00000	14.44589	14.71592	13.92544	16.36947	14.88767	13.96638	11.46680	53.82129	0.05900	37.10013	54.32548	44.55643	40.53442	71.95454	82.69326	57.97299	10.08403	63.31992	46.72827	22.31118
2018-05-14 13:25:00	359043379931766841	0.00000	13.18585	13.87810	12.81162	12.76915	13.85678	11.60899	12.21225	66.98905	0.01677	42.77997	36.94697	67.79387	33.13096	74.89107	65.25105	6.94278	81.09481	55.63336	65.61640	35.92953
2018-05-14 13:26:00	8630330696303481842	0.00000	11.60191	10.68178	11.13726	15.34683	10.49753	17.14174	8.74031	44.17237	0.00347	22.85109	33.49451	26.42527	68.38988	36.94258	72.10741	79.72355	90.78392	23.22852	23.19788	41.48362
2018-05-14 13:27:00	3590433799317661123	0.00000	12.33195	14.64993	15.05971	14.50203	12.13899	15.19980	9.70928	50.24467	0.00714	23.20588	45.16537	69.62965	62.36989	36.29014	78.68925	17.63966	56.48572	1.58119	23.47961	33.12532
2018-05-14 13:28:00	3590433799317662402	0.00000	8.12776	14.44646	13.51539	14.77184	15.44550	15.45013	10.55572	28.37222	0.00017	24.03618	32.22349	49.42347	0.22351	75.16151	4.91242	43.01488	14.31213	34.00452	1.78362	87.03294
2018-05-14 13:29:00	8630330696303481958	1.00000	8.64570	16.70358	10.26607	14.74747	17.59050	16.64726	14.16567	43.90460	0.00023	37.55289	51.55490	41.95942	70.37903	49.15160	19.08790	71.89851	97.30785	75.77508	49.59842	26.75660
2018-05-14 13:30:00	3590433799317661206	1.00000	14.71697	11.82079	13.94000	12.57670	12.51026	13.96560	15.76908	37.14432	0.07742	51.55382	60.31570	41.91956	71.93789	28.60262	59.91564	24.35200	85.02261	70.83744	13.70783	48.10835
2018-05-14 13:31:00	3590433799317661305	1.00000	11.28893	12.83079	9.67490	13.87826	13.88595	15.50026	13.08931	49.02554	0.00256	58.77843	57.63692	36.77352	84.46758	65.60058	65.05484	70.97380	88.33904	97.02526	66.06198	0.56510
2018-05-14 13:32:00	8630330696303481719	1.00000	12.48045	11.43319	11.83866	14.59489	11.00589	12.06372	14.76784	41.99430	0.00830	33.13078	72.19488	48.04394	91.30821	8.80635	97.11638	58.97981	0.21641	58.08089	59.86881	69.71295
2018-05-14 13:33:00	863033069630348370	1.00000	11.30727	14.38382	11.60536	14.45015	16.18405	12.80122	17.10529	49.37114	0.00260	48.69572	62.37933	68.60599	9.64740	15.68836	86.63497	73.64302	54.85127	32.21040	46.56468	31.87064
2018-05-14 13:34:00	3590433799317661818	1.00000	10.90879	14.88254	13.01425	13.67080	12.06139	13.11327	14.97307	59.67947	0.00174	54.62938	39.43900	44.75030	30.25648	77.45954	39.11218	8.15701	83.39585	98.57561	19.58171	13.47217
2018-05-14 13:35:00	3590433799317662444	1.00000	8.64725	12.63713	11.93693	12.70614	13.73081	14.61126	13.07633	56.85960	0.00020	41.16865	51.77744	43.60060	92.57652	47.30693	92.89821	37.04616	13.01434	47.86701	89.12309	97.34493
2018-05-14 13:36:00	3590433799317662071	0.00000	17.37123	8.92339	10.91996	11.03170	10.62684	15.10110	18.84893	60.96438	1.09971	31.41852	59.06799	29.30750	81.68729	75.15429	48.18960	6.23084	33.74320	90.76075	28.21302	15.14921
2018-05-14 13:37:00	359043379931766098	0.00000	16.20577	15.24292	13.53073	14.76812	14.54273	11.86750	9.72779	59.42467	0.34290	64.16963	65.40339	42.90989	29.16786	85.06521	85.95156	15.26068	24.12549	86.38301	22.84646	12.06587
2018-05-14 13:38:00	8630330696303482105	1.00000	11.94014	13.95310	11.28884	16.04443	15.68432	14.48256	14.73931	36.37912	0.00488	22.17872	41.01350	43.17278	71.70136	15.49333	0.13568	98.30453	34.83034	11.01310	18.73446	1.64201
2018-05-14 13:39:00	3590433799317661438	0.00000	12.09280	14.39214	19.76861	16.26899	17.08465	15.58149	9.78469	60.36732	0.00565	32.50134	43.88793	50.57604	94.96578	89.09028	25.68453	40.29665	81.35626	86.08412	71.05094	68.72454
2018-05-14 13:40:00	8630330696303481115	1.00000	13.64913	11.76847	12.58500	13.40823	11.97889	14.93464	14.50798	46.80032	0.02661	52.89677	55.76790	58.07918	0.96220	11.58813	22.61849	87.91100	88.73565	26.33412	59.72884	56.49645
2018-05-14 13:41:00	8630330696303482246	1.00000	10.78221	15.34601	10.97385	13.20889	16.24378	13.18875	16.28938	56.48947	0.00154	51.25416	58.41533	14.84703	8.36777	30.85870	84.89638	7.28298	25.57555	57.02090	72.54048	30.46967
2018-05-14 13:42:00	3590433799317662204	1.00000	10.41191	15.01418	10.49571	12.46417	14.28215	13.30432	14.61150	63.92745	0.00108	53.78074	55.03561	32.93154	6.56206	49.62557	80.95007	97.76592	62.40256	49.96305	77.59564	25.54545
2018-05-14 13:43:00	359043379931766874	1.00000	10.75212	12.75793	11.23945	15.61309	14.74853	17.40047	12.64913	52.40881	0.00153	77.05270	62.74185	81.91353	11.45272	3.63968	23.64467	50.74593	94.04883	88.48048	99.71616	73.70473
2018-05-14 13:44:00	8630330696303481610	1.00000	17.95812	7.38854	7.93432	18.18764	9.57952	18.85752	14.11478	44.17196	1.97772	35.82113	52.07864	50.33771	62.63677	26.43623	23.16990	66.22283	82.73219	46.97284	77.71177	27.38936
2018-05-14 13:45:00	8630330696303482360	1.00000	11.44082	13.65159	13.70143	12.55949	14.06703	16.75000	14.91871	46.90987	0.00296	38.00671	51.60590	42.54838	55.16650	17.56893	29.80440	11.90054	59.04088	95.18116	7.51672	26.39089
2018-05-14 13:46:00	359043379931766932	1.00000	16.45521	11.74819	8.64661	17.78457	8.46294	12.61166	18.95458	54.40929	0.44003	26.97421	72.15300	61.00055	44.95924	88.66894	10.36613	78.08226	21.89726	2.14289	27.21057	11.11205
2018-05-14 13:47:00	3590433799317661933	0.00000	10.22890	15.78762	16.14162	14.28710	15.07226	14.13372	9.13110	57.83517	0.00088	58.02524	45.39089	38.30270	24.91340	52.79084	66.77351	39.68411	17.22434	60.30041	93.78541	13.22802
2018-05-14 13:48:00	8630330696303481776	1.00000	7.67175	17.92069	12.09437	14.09683	14.79575	14.07573	13.55429	40.67787	0.00011	76.78951	47.52454	46.71913	23.24310	45.90453	89.89493	89.39243	88.33797	44.87536	76.01075	98.44450
2018-05-14 13:49:00	359043379931766221	1.00000	10.84021	10.32270	13.17976	13.08239	14.05135	15.51495	11.95022	44.65101	0.00162	45.96949	72.10440	45.30253	8.48174	6.66556	49.38320	29.39342	23.56002	51.83339	99.40325	70.06371
2018-05-14 13:50:00	3590433799317661255	0.00000	18.75510	15.91432	10.03467	15.73743	9.71468	16.10344	8.08456	43.44162	4.38815	52.60797	44.25296	69.35273	26.00205	0.24021	6.75026	1.63152	38.71776	72.40876	89.06864	23.20235
2018-05-14 13:51:00	3590433799317661958	1.00000	15.20232	9.17768	10.72651	13.64406	11.57865	16.53417	14.19737	54.81730	0.12572	22.40714	55.46563	56.97015	47.07829	33.15823	76.27813	29.30917	32.50985	28.47950	88.24934	63.95720
2018-05-14 13:52:00	863033069630348958	0.00000	16.54697	12.50467	15.85539	14.78608	19.01688	14.64009	9.82189	46.65659	0.48232	56.89247	58.43620	49.86979	3.67539	89.27997	77.41705	12.18856	93.00530	20.08229	33.99913	66.27978
2018-05-14 13:53:00	8630330696303481479	1.00000	15.19692	12.39411	12.34987	14.94994	10.99112	14.14998	13.73357	62.31481	0.12507	55.19842	53.46534	50.49753	54.99967	12.30643	80.08747	63.28629	61.06086	81.71418	20.75982	56.75443
2018-05-14 13:54:00	359043379931766502	0.00000	17.32359	17.34610	10.67568	13.05901	10.20062	12.26034	8.40901	45.54965	1.04859	44.53060	43.41403	33.22397	91.25545	70.34787	71.58008	81.00428	16.57793	85.88530	59.97955	95.98064
2018-05-14 13:55:00	863033069630348123	0.00000	11.43629	15.65967	14.31228	15.10635	13.95847	15.96354	11.70316	71.55664	0.00292	40.45425	47.46457	47.27642	10.41555	91.20919	6.53308	24.11152	28.62334	23.01248	54.42124	54.27302
2018-05-14 13:56:00	863033069630348297	0.00000	14.64797	19.43184	12.48162	15.13798	13.38320	9.02262	8.95820	37.45488	0.07224	35.54346	49.92774	14.40420	70.49138	17.99468	81.30150	32.98679	24.21566	86.41118	59.13138	71.97709
2018-05-14 13:57:00	3590433799317661891	0.00000	15.03912	13.59977	16.27363	12.95328	15.22165	13.03785	11.03817	38.26077	0.10678	67.49832	47.68123	64.68972	83.19839	9.81295	81.86132	16.25707	94.14981	45.42765	80.18646	9.06100
2018-05-14 13:58:00	359043379931766130	0.00000	8.98453	15.88875	16.56984	14.18816	16.11666	14.02012	11.83344	34.53833	0.00032	48.64793	51.57664	58.39493	85.58554	89.53928	86.91829	75.45322	37.55730	26.39312	58.83401	17.53696
2018-05-14 13:59:00	8630330696303482295	1.00000	16.49390	12.23026	8.82312	18.17205	7.58074	14.81145	13.03818	55.51994	0.45738	38.14338	47.63387	44.42411	84.12267	2.40608	33.39378	85.81205	99.74024	16.91274	49.09379	45.63812
2018-05-14 14:00:00	863033069630348271	1.00000	15.84426	9.75801	10.20013	15.60798	11.45558	15.02200	13.95966	37.87245	0.23888	49.86650	59.27437	70.96755	47.94027	87.69985	37.31016	75.91257	20.23321	41.76984	84.51561	89.37226
2018-05-14 14:01:00	3590433799317661636	0.00000	12.87297	14.37748	16.31724	15.41212	14.51338	12.04862	11.33191	55.23358	0.01227	40.02585	59.41275	63.16528	36.79731	9.76529	54.45237	81.56337	21.84732	17.14735	86.75490	6.72597
2018-05-14 14:02:00	863033069630348743	1.00000	11.89878	13.63000	10.82484	15.11062	13.40366	14.06515	14.72541	40.60553	0.00465	59.38111	58.43191	72.93887	20.21846	39.44759	49.03104	97.37968	24.68197	95.30707	90.05543	95.38288
2018-05-14 14:03:00	3590433799317661420	0.00000	15.83325	13.02361	13.25417	12.17289	16.27560	12.41440	11.82180	66.30270	0.23628	62.52458	58.80858	44.59455	88.60016	58.42460	18.16445	23.71695	81.61473	91.66432	75.57430	7.10560
2018-05-14 14:04:00	863033069630348743	0.00000	12.76556	15.88559	14.20891	14.16794	14.09046	11.06696	13.05769	49.76576	0.01103	46.27472	61.14073	56.11624	65.89331	7.90178	67.52585	89.63798	27.99329	98.98021	85.81060	4.22964
2018-05-14 14:05:00	359043379931766338	1.00000	13.76124	11.13232	11.44309	14.08337	10.91549	16.14488	12.43394	35.17873	0.02980	38.38371	58.36261	54.77956	95.95854	32.67154	50.28388	3.06002	84.73483	68.25230	85.58926	61.76532
2018-05-14 14:06:00	359043379931766999	0.00000	8.18266	15.16240	13.70275	12.20219	12.96685	15.52892	10.39920	57.89320	0.00013	58.17419	49.91604	48.70980	29.44446	1.56222	32.30866	16.04430	84.90914	35.34146	31.68877	13.29759
2018-05-14 14:07:00	359043379931766486	1.00000	8.96348	13.66821	14.15650	14.01011	16.28905	15.71536	8.42781	56.38410	0.00029	53.26967	47.61486	28.94160	28.00986	66.13300	8.20176	73.41390	45.10315	62.53754	98.92581	93.57564
2018-05-14 14:08:00	359043379931766080	0.00000	14.31447	12.22752	10.63765	13.72655	10.61207	16.47983	15.00566	36.68232	0.05177	53.42088	40.26424	68.24065	38.50156	83.43964	82.57503	40.06962	73.81585	88.18682	96.04265	42.14467
2018-05-14 14:09:00	8630330696303481644	1.00000	12.20720	17.84193	11.75101	15.68671	11.80902	15.42912	13.12228	51.09334	0.00631	61.44090	58.57384	56.71704	91.23377	35.58906	93.24047	51.39097	51.06348	69.15027	64.24605	82.23053
2018-05-14 14:10:00	3590433799317661610	1.00000	13.37639	12.56699	10.77308	14.84760	8.11119	17.33004	15.12167	73.43751	0.02026	38.34907	62.98052	50.32766	46.73655	96.84595	64.18469	51.86168	19.48331	88.16877	26.32012	66.96966
2018-05-14 14:11:00	863033069630348073	1.00000	13.89281	12.28435	11.70977	16.95078	12.18686	12.81678	14.43476	47.86966	0.03396	33.81927	66.23363	56.99443	3.89166	18.98091	41.40087	23.17313	62.42755	65.41668	64.77503	46.09942
2018-05-14 14:12:00	3590433799317661222	1.00000	9.89129	14.97305	12.25332	11.44433	14.99837	15.41039	15.20900	54.26225	0.00065	52.81186	49.58378	32.53334	81.17921	98.31708	1.30002	61.00710	21.12001	54.21499	48.39945	76.62816
2018-05-14 14:13:00	863033069630348669	1.00000	13.54932	13.59288	11.25896	13.06114	10.71391	13.50394	13.13388	50.41109	0.02408	55.31053	59.24977	48.89671	85.75944	68.42575	31.29864	63.99853	57.88093	36.70034	69.54111	95.91086
2018-05-14 14:14:00	359043379931766049	1.00000	8.32838	14.18403	11.43546	13.39836	13.09717	14.28121	9.42208	40.86367	0.00015	49.80305	52.00469	46.78454	85.69306	30.96179	49.00585	17.89778	44.45889	32.57324	24.31307	77.63728
2018-05-14 14:15:00	359043379931766569	0.00000	13.47365	15.40113	13.49986	15.55392	13.09459	10.54097	11.97677	60.54898	0.02234	44.73938	41.37342	26.77145	77.12827	34.60998	16.36287	28.94317	79.52551	2.70953	1.37871	5.14430
2018-05-14 14:16:00	3590433799317661727	1.00000	14.73442	14.52956	14.70326	12.61362	12.36954	15.14407	14.91789	40.94152	0.07878	15.29548	55.05510	55.26751	34.90689	75.95583	81.15003	69.94984	68.93999	66.05955	61.47615	57.71296
2018-05-14 14:17:00	863033069630348685	0.00000	12.25388	11.82005	16.88557	13.96367	16.54445	12.44336	13.99882	60.49422	0.00664	57.30865	42.07561	64.21985	8.74481	55.57932	60.28139	20.58174	57.69763	53.56035	64.81320	88.49267
2018-05-14 14:18:00	3590433799317662097	0.00000	17.22624	13.60817	13.44041	14.98066	13.52325	11.00466	10.33227	53.75023	0.95133	45.13786	44.31977	45.80740	87.92868	68.74704	66.08415	73.73527	13.80659	56.90627	98.44005	99.02484
2018-05-14 14:19:00	863033069630348313	1.00000	10.73537	12.47051	11.55147	16.50433	8.61116	11.06956	16.72420	33.07225	0.00152	46.98098	39.29853	61.21002	42.36397	19.73737	26.78841	5.70452	92.31235	59.43475	34.16947	24.86790
2018-05-14 14:20:00	8630330696303481321	1.00000	13.18693	6.32623	9.87603	17.85636	11.84099	13.92976	15.51579	38.39099	0.01679	46.53818	29.53611	49.76984	35.80209	83.76854	33.67424	21.89710	17.80564	75.12146	82.76511	48.58310
