,c.dogalize,c.android.youtube,c.katana,c.android.gm,c.android.chrome
13536,12.82599,17.23422,13.5171,13.68057,9.43616
13537,14.09433,12.0128,15.29624,7.94874,14.41791
13538,10.92754,12.47058,15.76525,11.11398,17.57513
13539,11.1564,11.32702,14.06955,9.85235,14.94518
13540,12.60755,12.47264,9.14121,11.71601,13.74929
13541,11.8328,15.79684,17.0796,12.66833,9.10605
13542,8.92421,18.22342,14.18962,10.23955,10.42022
13543,11.54246,10.94027,15.45766,7.99499,14.43494
13544,11.2308,11.71749,10.73889,12.42111,8.79297
13545,15.36522,9.9523,8.75566,11.59565,10.24649
13546,12.13528,13.35204,16.05235,9.33614,15.96733
13547,10.59763,13.75339,10.34538,11.88452,12.1643
13548,12.19706,10.41083,9.39042,11.10588,11.59238
13549,15.79748,8.4898,8.85675,10.33641,8.55037
13550,15.68225,8.29873,10.70571,11.75411,7.89698
13551,15.37197,14.55822,10.66365,15.18481,9.42791
13552,8.85071,15.10488,9.21508,12.1995,10.99025
13553,10.88815,12.29194,15.22399,11.28019,14.97832
13554,9.79342,13.61794,9.18681,9.72509,11.65896
13555,11.09175,13.83227,11.8483,13.06848,11.08875
13556,10.79429,13.96419,9.25516,12.86507,10.73288
13557,7.00058,13.47219,8.32949,14.52013,14.2125
13558,14.35589,13.25411,9.33312,12.96243,12.02393
13559,11.44241,13.84139,8.98685,13.40431,12.55665
13560,13.07672,14.78934,12.04809,9.12815,9.17736
13561,11.51622,17.17677,11.26103,13.05926,10.06827
13562,11.21438,11.54231,11.78753,16.3331,13.91465
13563,15.23118,13.22054,11.48237,10.45046,11.59525
13564,9.41428,9.65391,12.4831,14.15051,14.9069
13565,12.98917,11.46286,11.6841,11.28354,9.95908
13566,11.62053,15.77407,10.79018,15.00756,10.7831
13567,13.13629,7.92837,11.64258,9.6592,11.27787
13568,13.55946,8.62333,6.9819,9.52726,4.8685
13569,10.3128,12.71006,10.06014,17.62134,11.93342
13570,11.82963,14.93316,12.86965,8.95176,10.4872
13571,10.35957,12.81069,13.0263,13.5155,9.65128
13572,12.68989,7.84353,12.06852,9.99386,10.15355
13573,13.02485,11.94597,10.97485,14.34197,14.36837
13574,12.15779,15.65289,9.89107,12.94479,10.66757
13575,10.02813,13.11791,10.80534,18.66369,12.46916
13576,8.77445,7.46629,14.26933,10.2624,14.38684
13577,11.8752,9.327,6.78483,11.09748,9.43823
13578,10.74351,13.8352,10.32056,16.56707,10.45302
13579,14.29414,9.06813,12.93012,15.63646,10.06806
13580,16.32788,12.62996,13.56625,7.91401,9.9169
13581,10.69957,17.97473,9.37957,8.51416,11.66326
13582,10.48968,4.58672,9.99296,8.55168,8.21112
13583,16.41302,8.04626,12.34884,8.10523,10.77445
13584,5.78173,11.92846,14.30024,13.40798,17.81787
13585,13.44003,12.73782,9.14536,12.04203,14.42008
13586,11.49353,8.84042,14.28138,10.51819,13.47738
13587,13.75124,8.2068,10.77654,6.02827,12.51323
13588,13.21717,12.66879,7.9095,6.89915,11.34304
13589,10.88389,16.67533,10.70464,14.78732,9.60896
13590,12.57572,15.68959,13.61345,6.9822,7.58736
13591,8.37924,13.69876,11.90529,17.35157,13.00117
13592,12.14792,12.6451,13.68695,12.77768,12.63833
13593,12.771,9.12344,15.6779,9.46001,14.24293
13594,16.69367,8.93122,11.2082,11.04428,11.52466
13595,9.25072,16.63912,15.69405,12.40805,13.84684
13596,8.11502,15.75398,10.44281,13.90957,8.4461
13597,8.51736,12.16217,9.74441,16.17744,13.81788
13598,9.76253,15.28364,12.0633,16.14623,12.96292
13599,8.5069,15.29903,14.30365,8.57113,16.83368
13600,12.39631,16.55016,13.66543,17.15046,9.27633
13601,9.19063,13.35382,11.42238,19.11304,14.56055
13602,11.05827,10.43814,12.04795,13.43815,12.39463
13603,12.82178,8.26736,10.37367,9.932,10.18466
13604,11.56137,10.87251,15.74177,10.42224,14.65797
13605,12.37528,15.54584,12.57051,12.75315,10.13424
13606,9.83934,8.51839,14.61112,10.98729,12.46038
13607,15.4656,8.93014,11.47366,11.45912,12.11695
13608,12.24517,16.88932,9.21259,17.09727,12.27009
13609,7.01536,13.41057,12.107,15.28321,12.37868
13610,16.7666,10.83487,12.52655,8.67658,8.92767
13611,8.88007,12.45461,10.87218,17.33192,12.89175
13612,15.67835,9.89683,15.12226,10.19454,10.8619
13613,9.45442,15.12924,12.95245,9.27817,5.69433
13614,9.77384,10.37645,8.42478,11.00494,12.62826
13615,17.61394,12.00548,10.20081,14.55975,10.9571
13616,11.46478,12.81561,14.97105,13.43739,9.07107
13617,11.99944,15.00934,14.0568,11.22935,14.50787
13618,13.64329,9.55935,9.3643,12.51773,8.71088
13619,10.77823,15.58219,13.86009,16.27547,8.92916
13620,8.89623,12.38929,9.14612,13.12789,13.37576
13621,10.97836,13.71618,8.24755,11.59851,12.68605
13622,15.06363,13.52035,10.21197,14.73293,14.94517
13623,13.18432,11.43414,13.78459,12.95877,15.55939
13624,9.9893,9.34622,13.26025,10.79607,17.44201
13625,10.70662,12.32633,11.03516,13.67931,11.62869
13626,15.48532,10.02821,12.67563,11.10227,10.65808
13627,10.8716,16.00183,8.05132,15.52413,14.72967
13628,15.46848,12.26302,9.97042,13.60738,13.17626
13629,12.43204,6.01592,9.18251,6.62959,7.81622
13630,13.23223,14.26579,11.71012,17.60669,9.0532
13631,10.44176,14.97846,14.88732,13.00411,12.67776
13632,14.82285,11.36073,10.32285,9.93268,10.73198
13633,12.42047,13.96176,9.14528,16.2498,11.566
13634,9.58403,11.88832,12.4265,10.33162,17.27518
13635,13.59547,13.04912,9.25041,11.0669,14.46802
13636,12.66697,8.71082,13.92522,9.80665,13.14896
13637,9.86474,10.67471,13.15255,12.18493,13.60359
13638,14.24903,14.41883,13.99368,15.42588,8.67087
13639,15.10164,12.60169,13.18369,15.1635,7.66056
13640,14.90663,10.46097,9.52882,14.13048,10.71294
13641,12.40014,11.00451,13.8068,13.55571,13.22823
13642,13.62473,12.98564,14.83529,12.76605,14.58648
13643,13.4221,12.44404,14.06102,7.32139,6.75897
13644,16.57492,10.46337,7.93655,12.38215,10.21988
13645,9.01364,10.31115,15.03729,9.42522,13.84195
13646,9.5196,15.04367,9.31356,10.12731,12.21395
13647,10.90154,14.5109,12.60283,10.68128,10.02852
13648,11.43415,16.52661,12.70883,17.28464,10.61023
13649,13.69722,12.01212,5.92476,15.64126,9.87832
13650,12.51704,10.54885,10.71429,10.74815,12.61766
13651,11.01843,17.01204,16.1722,8.67037,11.42602
13652,10.9778,12.87955,13.3708,11.56644,15.63675
13653,13.86947,10.81544,12.85359,7.97225,12.47777
13654,15.36835,9.71369,11.99477,7.56954,9.176
13655,10.52381,15.14653,11.44826,12.98488,9.20544
13656,13.44925,12.24995,11.91681,15.67607,12.10347
13657,11.65913,11.22741,9.04537,11.46417,12.40861
13658,10.29451,13.48833,11.13462,13.69157,12.17832
13659,11.53467,11.69039,5.73059,10.92921,12.00515
13660,5.88306,16.51688,16.79691,11.73056,11.73766
13661,14.98087,16.73402,14.56597,18.78828,7.44264
13662,10.2599,17.33029,9.30019,12.2654,11.51358
13663,16.35052,9.69583,12.8433,4.44526,10.98158
13664,11.8973,7.14015,11.83362,8.04907,9.48783
13665,15.08988,9.06237,13.601,8.85415,11.31973
13666,13.71187,14.9991,13.64639,14.86094,11.02871
13667,15.70558,12.52353,9.1384,8.74837,8.14325
13668,10.82938,15.11533,18.87072,7.6306,8.48886
13669,14.35923,11.53929,9.22416,8.68742,11.32872
13670,12.93658,13.41142,8.82326,14.1695,12.48001
13671,12.75652,11.94701,14.77505,10.82523,14.97796
13672,13.21915,15.65264,8.33305,14.65132,10.44843
13673,13.96034,12.95087,9.92554,12.00147,11.02607
13674,16.06023,14.36655,8.63472,12.16209,11.88554
13675,9.70851,16.11081,16.44001,12.9211,12.55837
13676,9.20031,10.31175,15.20712,12.98077,14.43938
13677,15.59651,15.51039,11.82196,18.55628,10.05555
13678,13.71252,16.47245,10.1184,14.33132,11.00807
13679,12.48859,10.52802,11.17065,9.43828,12.26236
13680,13.13771,8.5747,10.46892,8.33345,9.37251
13681,13.96579,10.87667,12.1247,9.51156,10.24817
13682,12.42104,10.93544,8.39434,7.14935,10.74908
13683,14.35912,14.98752,14.51372,14.21251,6.70958
13684,9.01661,14.64289,11.15574,12.74532,11.80338
13685,10.80597,16.00684,15.92222,10.92803,12.38167
13686,12.10577,17.39726,12.5939,12.51165,13.52256
13687,17.81048,13.25058,11.2476,17.62508,9.89758
13688,9.50135,13.09592,14.62832,11.51149,15.66268
13689,10.7858,15.05412,11.81969,18.40149,13.69655
13690,13.10187,7.83408,13.80207,9.83833,12.62531
13691,9.43518,9.5726,9.27465,12.72963,13.77043
13692,16.76451,9.47003,10.81097,7.46799,9.77861
13693,10.05432,13.76541,10.70524,13.47429,12.45008
13694,16.63006,10.53622,11.73978,11.37044,10.40615
13695,10.43903,9.2765,14.18304,12.425,11.95557
13696,14.00506,12.40842,11.3132,13.46709,11.55499
13697,12.47732,12.50817,15.55556,11.06424,7.87375
13698,8.29815,11.94771,10.24643,14.29849,13.58706
13699,8.82412,13.14284,16.74529,5.45061,6.84076
13700,16.51795,11.81725,11.08262,11.52707,11.5162
13701,13.14032,15.02977,9.99574,13.05579,9.77388
13702,12.10356,12.72313,9.15932,9.12447,12.90951
13703,13.62715,11.20707,10.82469,13.6593,11.80467
13704,10.42689,12.50018,14.67406,11.96468,12.64009
13705,13.98908,11.16088,11.40934,10.1033,9.584
13706,12.59051,12.81032,16.51735,10.34092,11.5258
13707,16.70448,12.83299,12.74477,13.14201,11.18371
13708,12.24397,12.81644,10.35414,16.27411,14.37897
13709,10.42396,15.10745,10.57288,15.76272,12.16924
13710,15.42453,12.90102,10.92219,13.04307,12.319
13711,7.68255,11.36029,11.63893,17.77982,10.38332
13712,13.96683,11.15547,11.66211,10.08367,12.5668
13713,13.93504,13.3988,12.7647,13.41904,9.46183
13714,13.02799,12.77153,9.67379,11.07063,11.62417
13715,13.9147,10.19947,13.86157,11.26124,15.98485
13716,11.18452,13.31413,9.78922,16.04679,13.61236
13717,9.48653,15.68008,16.87979,8.99187,9.264
13718,15.44022,15.76118,13.62684,17.86761,9.79093
13719,14.95768,9.80105,12.90708,7.04292,8.94765
13720,14.70509,12.65163,10.07568,11.24613,9.91129
13721,9.83623,13.03382,17.49959,9.29411,12.50856
13722,9.01193,14.02038,12.85675,13.35072,9.65079
13723,17.10468,9.78857,13.33289,8.76003,9.94734
13724,11.11207,15.00581,11.86303,18.34228,14.71999
13725,15.77985,9.30006,11.6818,13.05241,7.87326
13726,12.19895,10.56326,10.41384,11.26607,11.48646
13727,11.20588,13.05877,16.09988,12.04266,8.88521
13728,15.25851,8.53284,10.12426,12.74097,8.72685
13729,12.53372,11.57724,8.69174,13.2727,14.43018
13730,16.73158,19.21303,13.44011,18.7705,8.65781
13731,10.66207,14.27814,7.57953,15.5006,13.49463
13732,12.49158,11.334,11.54506,12.72985,12.04473
13733,13.11346,8.3237,9.03762,11.13456,9.86594
13734,14.93146,14.64029,14.8326,19.65326,9.91745
13735,9.52864,11.20802,14.86555,12.74855,11.9703
13736,9.93721,16.65019,10.44058,14.04205,8.86803
13737,12.5606,13.96803,10.89308,11.82851,11.04603
13738,8.13687,9.12321,14.0862,10.48598,16.88205
13739,14.6301,7.13887,13.3897,10.96183,9.50528
13740,12.23209,17.17789,12.41437,14.53298,10.33834
13741,14.17977,16.57476,15.02475,17.61115,7.27195
13742,19.5055,9.10193,14.34581,11.36781,8.89135
13743,14.05349,15.56824,9.23257,16.05617,15.06905
13744,16.04823,12.46436,10.45231,12.49291,11.75698
13745,12.59438,12.23927,15.99235,10.82308,12.5025
13746,9.13715,12.09837,16.24416,13.53642,10.36238
13747,15.18366,11.46253,11.17479,11.38638,8.78892
13748,15.15194,7.58134,12.81243,5.17326,9.04339
13749,15.13998,12.9448,10.15775,10.63798,10.42544
13750,8.65965,14.02514,10.65723,10.95629,10.28043
13751,12.33352,15.01288,12.59206,12.08027,12.63734
13752,16.10822,12.86361,7.97123,17.37214,10.42005
13753,14.16015,15.48537,10.91973,13.48525,11.26744
13754,14.94438,13.1156,7.91118,14.78135,11.50351
13755,15.6824,8.43078,11.50289,9.89647,10.42452
13756,12.22047,13.81584,12.09226,12.48148,5.6207
13757,15.76939,9.22241,12.57848,11.29366,9.58418
13758,9.9243,16.53254,17.40529,13.30305,10.44961
13759,10.49385,16.06507,10.48454,13.76632,9.04824
13760,10.36244,12.8264,15.49722,12.42,15.86776
13761,14.64584,14.19847,9.77595,8.59515,13.50225
13762,11.65294,14.17285,6.94493,11.64649,10.71713
13763,7.97947,13.73915,17.22493,11.91374,8.7894
13764,14.15236,10.49243,12.54583,14.55296,11.71099
13765,11.65986,9.35023,15.05376,10.12422,14.50746
13766,11.16513,15.19962,12.02896,8.63322,7.90796
13767,10.87403,11.74837,14.25079,13.72039,11.90674
13768,10.17745,18.64698,17.16067,10.47888,11.46368
13769,13.38948,10.55738,9.55904,9.23174,12.7146
13770,13.06016,9.05428,13.38678,11.44932,11.79633
13771,9.1678,15.3746,10.35233,9.46586,10.9792
13772,8.71989,14.1212,14.00678,15.0647,11.89472
13773,12.11077,11.95157,8.78216,8.37876,12.89853
13774,12.09201,16.36434,10.91147,12.54934,11.67965
13775,8.23494,17.33174,14.29892,8.35609,8.11281
13776,13.47099,13.6999,10.13012,17.62233,12.39704
13777,17.14489,7.89681,12.06213,12.28812,8.63142
13778,12.71941,13.37421,11.56818,12.67923,7.72026
13779,12.35689,17.56152,12.12448,14.81298,8.1598
13780,15.40655,12.80677,12.42203,13.95437,12.31986
13781,12.96902,14.2828,9.84181,13.32728,13.20334
13782,8.84085,14.20983,14.27242,15.63793,10.22699
13783,15.20556,11.15393,11.93129,15.08484,9.42539
13784,11.57205,12.95065,14.23083,10.95612,8.81438
13785,16.32349,13.12442,11.89018,14.81805,10.95253
13786,11.49719,14.68979,17.14566,9.88791,9.32175
13787,10.42337,15.43484,10.54221,13.04637,9.21089
13788,13.05146,15.81807,9.92048,11.34996,8.75163
13789,14.70654,9.92626,12.49281,10.76372,10.41694
13790,14.59157,15.54113,10.83254,13.54654,16.13581
13791,10.85283,14.61195,14.5737,11.40675,10.83934
13792,9.83364,13.97753,10.59967,11.64985,11.31746
13793,11.91883,16.10725,15.00629,10.64146,12.87852
13794,13.72517,12.74849,11.04645,15.84902,11.11232
13795,9.47252,14.9331,10.636,16.20787,12.51023
13796,11.83496,10.77739,15.83036,13.55231,14.51127
13797,13.73683,15.86522,9.82309,13.9962,14.02762
13798,13.82694,9.25339,9.69595,8.99769,9.3396
13799,10.45282,11.64043,17.33509,10.27991,10.46909
13800,9.09477,16.24636,12.12152,15.58571,10.04902
13801,8.75649,12.74305,16.49487,10.36833,18.55342
13802,9.32757,8.2608,14.6942,11.76886,11.72367
13803,13.08344,15.62671,13.11661,8.39597,8.30458
13804,15.93425,17.05893,9.46497,13.28252,10.72658
13805,9.52418,11.96897,13.47488,12.7409,9.70574
13806,12.78609,11.86459,10.03658,13.33847,11.2295
13807,13.39917,13.70453,9.45189,11.25056,13.41338
13808,10.61175,11.70751,15.7001,8.6454,15.23661
13809,12.9339,11.15154,9.26743,9.85439,11.31635
13810,14.05316,10.75936,12.60271,12.21231,7.75496
13811,11.29234,13.3493,16.01626,13.30698,14.0514
13812,10.39169,11.67419,15.55051,10.71327,13.85565
13813,8.54251,13.11391,11.3462,16.18798,12.82598
13814,14.91387,7.75641,11.06887,11.98234,9.87595
13815,11.09988,15.33952,10.51387,15.13149,12.95872
13816,9.31421,9.8421,14.89943,12.17175,15.40411
13817,12.13439,9.74777,7.88206,8.47583,9.81575
13818,11.67804,8.71601,14.95702,9.55708,14.80282
13819,10.15995,12.62209,14.0471,13.72393,13.16683
13820,14.63492,7.23627,14.52013,13.24015,11.99368
13821,7.23932,13.36163,15.8411,15.5571,10.76404
13822,10.2376,14.3685,9.34557,16.33824,12.69394
13823,11.90338,9.44413,9.56752,10.03658,9.08216
13824,11.46472,12.33608,11.12382,17.61905,13.7639
13825,5.66716,15.87127,8.63368,8.06901,11.2219
13826,12.0527,15.70238,9.05765,13.28172,10.72708
13827,14.3265,13.64865,11.8208,10.32758,11.23538
13828,12.08788,14.23267,11.14926,10.94897,11.89877
13829,10.7821,14.86574,11.24531,15.50087,9.19094
13830,11.74749,14.54572,8.57458,12.97399,12.26151
13831,10.25572,15.97193,15.12999,12.80848,11.95937
13832,9.84523,15.29177,14.10775,10.75075,9.75579
13833,12.89048,11.71019,13.55485,9.11558,9.5388
13834,11.13414,11.06364,8.44141,11.62994,11.33592
13835,10.03063,12.15491,12.30218,16.30984,9.98397
13836,12.53475,14.95822,10.79078,10.66531,12.69073
13837,11.87467,12.30478,12.95548,12.02477,13.54708
13838,13.65344,17.83031,15.875,7.97189,14.06219
13839,19.00409,10.41168,14.24292,10.47723,5.35311
13840,17.95011,15.36591,12.82325,12.61792,11.46308
13841,10.03311,15.89907,11.26973,15.52456,9.33295
13842,10.46859,14.87122,14.1929,12.58507,16.94223
13843,9.17032,17.34737,13.25658,10.53212,5.95478
13844,16.48083,11.82508,8.93364,9.26996,9.92151
13845,14.85483,8.45533,12.57807,10.5503,9.72117
13846,13.97955,9.98803,14.19028,9.9709,13.92504
13847,11.2896,14.95094,14.47487,13.10172,11.77442
13848,11.68401,15.46153,12.92976,15.71605,10.00116
13849,13.25407,13.07129,9.46121,10.15859,10.09431
13850,11.93669,11.19477,14.48452,11.86896,10.63925
13851,13.01449,12.34194,11.61401,7.4347,8.89679
13852,15.00869,15.46048,10.2152,13.13571,12.72139
13853,13.05195,15.49076,12.28869,7.91887,9.41361
13854,14.57878,11.24933,9.10249,10.99965,12.4436
13855,10.12392,9.53102,16.07428,11.25913,14.67735
13856,16.1253,6.86577,10.84877,12.88258,7.74448
13857,13.94586,15.57345,11.64415,11.9742,7.45347
13858,9.3926,11.97753,14.1234,10.72333,16.74605
13859,8.75814,11.10592,15.191,12.61892,13.75828
13860,14.85352,15.8826,11.12484,17.21143,12.69405
13861,12.30485,16.25256,10.30741,12.92058,9.55963
13862,10.38695,18.46466,16.01383,12.96731,13.94913
13863,7.8013,15.82527,14.92191,9.34733,19.38298
13864,12.97321,13.55582,14.05263,11.32416,11.52442
13865,14.21141,14.678,12.55652,17.64085,8.83577
13866,14.73948,10.0772,12.59746,6.13624,9.8692
13867,12.28258,9.10606,10.09677,9.39602,11.27811
13868,9.34189,14.79553,12.69912,13.105,9.03154
13869,12.36969,15.45054,11.94632,15.3477,12.40223
13870,8.36239,11.89303,12.27082,11.09954,12.74296
13871,13.08551,13.36996,15.47803,8.46772,14.28199
13872,13.93019,16.23901,11.78909,10.48742,8.29789
13873,10.53578,7.95246,13.75441,11.21054,14.44434
13874,13.74468,10.50901,9.00819,12.39118,10.83815
13875,12.30657,13.16118,18.25296,7.04726,10.0637
13876,15.77954,12.81804,10.82726,10.65591,14.69534
13877,14.16966,17.42539,9.43517,11.10507,11.82398
13878,12.01803,8.44737,10.00171,10.56646,8.94303
13879,13.16817,11.41654,12.13012,9.03235,8.64466
13880,12.11068,14.35382,11.54788,7.93414,10.77325
13881,12.68717,13.20046,14.75417,9.87954,14.0565
13882,12.68942,8.08288,13.71132,13.53251,13.08208
13883,13.08878,11.21954,11.40377,14.35584,12.79941
13884,11.30636,12.68982,15.82325,8.29258,11.9195
13885,12.69897,10.84238,9.94822,11.42871,12.9215
13886,10.334,13.72895,8.83057,13.15372,14.17241
13887,12.64674,15.40897,10.82948,16.20411,13.96778
13888,13.03929,10.55625,13.31117,14.46035,16.74116
13889,13.64183,13.84007,10.46858,13.01698,10.40625
13890,9.96223,14.69685,9.86249,15.6357,12.92292
13891,10.9805,15.88258,11.17903,11.17499,10.26961
13892,12.36465,8.12704,14.70851,10.44943,13.10791
13893,13.10226,9.80018,15.58974,11.58219,10.84204
13894,16.15078,11.07229,11.86384,13.03413,11.801
13895,15.79659,14.49004,9.20557,11.05023,10.99485
13896,12.7585,15.75316,9.69017,9.64002,11.48363
13897,10.56468,14.50326,12.29096,10.23716,12.03704
13898,15.076,10.35658,11.30539,6.71614,10.92975
13899,8.8174,13.11456,10.70327,14.13269,12.3867
13900,11.65369,14.90834,11.97973,10.98842,12.1369
13901,11.33224,10.16098,9.58813,15.35903,11.31565
13902,8.28489,10.85401,16.16916,11.99662,16.91968
13903,17.22414,14.46021,9.99957,14.01704,10.05014
13904,15.03312,11.87581,10.78801,13.17982,9.69172
13905,7.06569,13.33892,10.51622,20.5225,16.26402
13906,8.99665,15.87955,10.95593,15.73729,12.68472
13907,11.51623,14.71918,11.91495,15.36456,6.9544
13908,16.04113,10.54311,12.20003,7.78973,8.80045
13909,9.91685,10.4748,14.45393,11.8822,13.50105
13910,11.24071,12.51944,14.1297,13.07867,13.32254
13911,10.56278,13.54974,16.94501,9.0407,9.30871
13912,17.55961,10.34069,13.4153,12.03555,9.6391
13913,10.46569,11.38673,12.99093,11.30962,10.59387
13914,7.27669,14.36524,10.20212,15.53683,9.63814
13915,15.10194,7.20148,12.00638,10.97493,9.78635
13916,11.43416,11.86624,10.25084,13.1356,12.38893
13917,10.08143,15.40951,11.53873,15.22879,12.27512
13918,10.04028,15.20709,12.48395,10.84187,10.93266
13919,12.20095,13.74175,11.65779,11.94476,12.8895
13920,8.95865,11.79037,14.22065,11.67017,13.827
13921,9.59873,16.74967,17.99771,10.07461,9.71096
13922,12.55184,14.11865,12.04999,10.1546,8.40471
13923,10.03034,17.69331,11.30618,13.85246,8.44323
13924,9.47828,11.88779,16.57998,7.03213,16.52336
13925,10.00108,18.12325,16.72975,9.838,11.29749
13926,14.25751,11.83612,12.78147,9.5851,12.25909
13927,12.99089,11.34545,7.79927,13.08554,10.18993
13928,11.17913,17.17072,11.09455,17.29731,12.18596
13929,12.50034,17.29374,10.06547,13.30561,10.54145
13930,13.02318,15.34143,14.98014,11.05037,7.57976
13931,14.6029,9.11961,11.68513,10.68201,8.21536
13932,11.18817,9.11642,10.55778,10.11164,11.07821
13933,15.37132,12.80725,9.24001,13.47485,10.42379
13934,9.82701,19.46363,11.26474,13.53341,10.9912
13935,11.6901,12.62407,15.62187,10.34066,14.23865
13936,9.35044,17.6359,15.5896,9.00792,13.61242
13937,7.74746,16.04107,10.98487,10.46363,10.37829
13938,10.19452,14.90611,15.07335,13.64864,10.1063
13939,14.8751,10.52834,11.43272,10.32623,11.86388
13940,9.69269,14.0874,10.4844,10.74155,9.85646
13941,16.41633,8.87547,10.34349,9.21348,7.42426
13942,11.20604,11.15812,12.14897,14.84224,11.15979
13943,11.21614,13.26015,10.58471,16.0896,12.48287
13944,9.66597,10.24277,12.55726,12.79012,14.90151
13945,11.00364,8.14784,8.76274,7.07453,10.05451
13946,7.81611,15.51257,14.86295,11.85527,15.20923
13947,12.96534,13.00337,9.41479,12.2884,10.84764
13948,12.66374,13.82979,10.81105,14.81854,9.9449
13949,15.00801,10.75513,11.98645,8.15596,10.29572
13950,12.32162,8.61869,11.1365,8.98025,11.19328
13951,13.98366,9.03476,10.53459,12.60145,11.43526
13952,15.77108,10.56032,11.40182,13.88797,11.57892
13953,17.57114,13.73202,12.54736,10.20254,9.24782
13954,10.95815,14.30704,15.29168,10.5819,15.09505
13955,9.54649,13.05143,11.39601,13.70935,11.40491
13956,14.45572,8.2734,11.68751,10.20713,10.8094
13957,11.84953,13.53259,9.18538,16.65976,11.88798
13958,14.2817,12.33172,8.86519,10.87762,10.67466
13959,12.9352,7.34876,10.13686,11.38893,8.01261
13960,8.77389,14.26641,13.06207,13.85806,14.22046
13961,12.53144,9.09885,10.66509,9.02032,10.92181
13962,16.12835,11.1719,13.04155,10.26964,10.48562
13963,13.71652,16.20163,9.09485,11.0337,10.70862
13964,8.19328,18.30003,18.85468,11.21407,11.08568
13965,12.38031,12.69991,16.75852,8.48083,12.01566
13966,8.49137,14.70537,10.3007,14.7916,11.18101
13967,18.07443,10.43192,13.47522,9.60794,9.07299
13968,15.50711,10.35876,14.84437,9.14644,9.66876
13969,11.83474,10.67985,6.35929,10.56747,11.62363
13970,12.47314,14.1931,9.48175,12.6628,12.9141
13971,14.31414,15.27157,12.61286,11.40106,7.60995
13972,13.11096,13.02248,14.07979,11.91359,10.41704
13973,10.4096,12.43166,14.19177,12.56242,13.13715
13974,7.13268,17.79452,15.20779,13.31618,17.16829
13975,12.38477,13.6395,10.05813,12.2317,10.81426
13976,19.10355,12.05094,13.94998,12.49102,10.84278
13977,9.22118,15.67422,9.43792,13.46125,12.63798
13978,15.32488,11.62676,8.76039,11.9656,11.3527
13979,12.24215,12.28967,10.00376,11.29325,10.8638
13980,14.82695,7.69211,14.62822,8.67688,12.43003
13981,15.56396,15.23816,12.44819,15.89088,9.15132
13982,6.79294,17.2028,16.28116,15.476,11.14336
13983,14.69328,11.51935,11.07308,12.50203,12.62983
13984,12.77723,8.40215,13.45537,8.81808,15.79733
13985,8.82596,14.31492,15.02094,10.59421,16.39618
13986,17.38604,11.46286,13.24283,10.72055,9.79556
13987,10.22936,8.47227,13.42582,9.90241,16.62069
13988,9.47694,15.97559,12.98964,9.145,9.69751
13989,8.34707,12.3446,13.80776,10.63075,15.04309
13990,12.73438,11.68115,10.38743,6.3349,12.7225
13991,7.45383,16.10077,7.98414,13.85774,13.35193
13992,12.20442,10.07942,13.73401,11.00268,12.19392
13993,11.47713,13.77789,12.68621,12.19117,15.52156
13994,10.50553,11.90143,9.87056,16.31998,13.83804
13995,10.68341,13.09196,12.0378,15.27695,7.59488
13996,14.90525,10.04043,14.07086,9.54644,11.3519
13997,11.88673,14.79259,11.49278,19.05932,13.09798
13998,15.9739,12.12116,10.62326,11.95811,12.61488
13999,13.25376,13.39782,10.57787,18.92418,13.12661
14000,17.1199,10.82339,11.18089,13.36147,9.68067
14001,12.29421,10.19219,8.80451,11.06391,11.9011
14002,9.96272,14.02251,10.07281,14.51324,13.57538
14003,11.12419,13.42286,9.61922,11.85615,12.75152
14004,10.69398,15.15444,18.03752,12.92174,17.01561
14005,13.32988,10.9836,9.86443,12.78473,10.83105
14006,14.09038,11.72976,10.06262,12.5964,10.56838
14007,10.20447,10.13162,17.02598,8.69876,14.28196
14008,11.12531,14.85761,14.29757,14.31368,14.25934
14009,13.27159,13.23691,10.34815,13.26671,12.91791
14010,14.84119,10.99406,10.57652,9.73378,11.90126
14011,14.03611,12.14264,13.95373,11.13161,11.59029
14012,12.84766,8.41879,15.04026,9.33983,12.02522
14013,11.88074,14.1111,10.15721,13.4698,12.98681
14014,7.57776,13.13643,9.41496,14.31586,14.96115
14015,10.3888,16.82215,10.66954,15.16794,7.87508
14016,17.43607,10.63832,11.67116,11.05585,11.0224
14017,15.02085,15.97429,12.10231,12.59303,10.17339
14018,13.52323,15.91722,10.26978,13.32481,14.33503
14019,11.01239,10.9046,12.84305,16.65128,10.50292
14020,13.46506,8.67468,10.86572,9.99019,7.93733
14021,13.60932,14.70431,5.64383,12.65035,11.65829
14022,16.29654,10.78284,12.9978,11.29663,12.52619
14023,11.52535,18.4674,10.82407,14.99204,7.94313
14024,10.57553,12.43114,11.80898,17.73379,11.2213
14025,9.90199,9.1896,15.39603,11.362,14.38556
14026,12.63397,8.0656,10.7013,12.32618,10.12088
14027,10.63149,14.44686,8.84285,11.68019,13.02743
14028,9.18497,12.75273,11.4431,16.53075,10.15772
14029,10.56422,8.04989,8.37548,11.06174,9.92416
14030,16.24637,11.27411,12.29905,10.3933,9.94682
14031,11.70869,11.40976,14.46719,11.40739,13.45034
14032,12.78772,12.85054,11.76402,13.48482,9.67706
14033,15.28494,6.94353,12.79291,11.10235,10.16388
14034,9.88107,17.41061,14.99642,12.10668,10.53732
