,p.android.gm,p.android.settings,p.system,p.android.externalstorage,p.android.documentsui
13177,13.53073,14.54273,9.72779,15.24292,11.8675
13178,11.28884,15.68432,14.73931,13.9531,14.48256
13179,16.371867,17.08465,9.78469,14.39214,15.58149
13180,12.585,11.97889,14.50798,11.76847,14.93464
13181,10.97385,16.24378,16.28938,15.34601,13.18875
13182,10.49571,14.28215,14.6115,15.01418,13.30432
13183,11.23945,14.74853,12.64913,12.75793,17.40047
13184,7.93432,9.57952,14.11478,7.38854,18.85752
13185,13.70143,14.06703,14.91871,13.65159,16.75
13186,8.64661,8.46294,18.95458,11.74819,12.61166
13187,16.14162,15.07226,9.1311,15.78762,14.13372
13188,12.09437,14.79575,13.55429,17.92069,14.07573
13189,13.17976,14.05135,11.95022,10.3227,15.51495
13190,10.03467,9.71468,8.08456,15.91432,16.10344
13191,10.72651,11.57865,14.19737,9.17768,16.53417
13192,15.85539,19.01688,9.82189,12.50467,14.64009
13193,12.34987,10.99112,13.73357,12.39411,14.14998
13194,10.67568,10.20062,8.40901,17.3461,12.26034
13195,14.31228,13.95847,11.70316,15.65967,15.96354
13196,12.48162,13.3832,8.9582,19.43184,9.02262
13197,16.27363,15.22165,11.03817,13.59977,13.03785
13198,16.56984,16.11666,11.83344,15.88875,14.02012
13199,8.82312,7.58074,13.03818,12.23026,14.81145
13200,10.20013,11.45558,13.95966,9.75801,15.022
13201,16.31724,14.51338,11.33191,14.37748,12.04862
13202,10.82484,13.40366,14.72541,13.63,14.06515
13203,13.25417,16.2756,11.8218,13.02361,12.4144
13204,14.20891,14.09046,13.05769,15.88559,11.06696
13205,11.44309,10.91549,12.43394,11.13232,16.14488
13206,13.70275,12.96685,10.3992,15.1624,15.52892
13207,14.1565,16.28905,8.42781,13.66821,15.71536
13208,10.63765,10.61207,15.00566,12.22752,16.47983
13209,11.75101,11.80902,13.12228,17.84193,15.42912
13210,10.77308,8.11119,15.12167,12.56699,17.33004
13211,11.70977,12.18686,14.43476,12.28435,12.81678
13212,12.25332,14.99837,15.209,14.97305,15.41039
13213,11.25896,10.71391,13.13388,13.59288,13.50394
13214,11.43546,13.09717,9.42208,14.18403,14.28121
13215,13.49986,13.09459,11.97677,15.40113,10.54097
13216,14.70326,12.36954,14.91789,14.52956,15.14407
13217,16.88557,16.54445,13.99882,11.82005,12.44336
13218,13.44041,13.52325,10.33227,13.60817,11.00466
13219,11.55147,8.61116,16.7242,12.47051,11.06956
13220,9.87603,11.84099,15.51579,6.32623,13.92976
13221,15.86017,16.83368,10.30672,14.4514,12.94393
13222,14.03366,15.17719,11.2878,16.74103,13.50971
13223,14.32933,15.9642,12.46712,16.49842,9.89068
13224,10.59547,13.67151,15.27614,14.8386,12.83546
13225,16.96842,15.52178,13.41511,14.73333,16.18944
13226,15.1572,15.73391,14.13319,14.89787,11.04573
13227,15.04625,6.93889,20.46382,17.13148,10.74894
13228,14.12578,13.88371,12.8218,13.8163,9.85199
13229,10.59152,16.68029,18.54053,14.16508,11.80031
13230,11.08571,13.79138,11.60716,16.3521,18.34823
13231,11.03195,15.79452,17.70223,14.24738,13.74201
13232,8.34111,9.23723,15.77686,7.0164,13.81664
13233,13.96187,14.20144,12.11068,14.67147,11.22221
13234,12.09433,10.84522,10.38412,12.61203,15.17787
13235,12.13719,10.82147,15.51013,13.90841,13.64049
13236,9.18599,14.49207,13.29697,14.51762,12.17062
13237,8.16371,18.19681,18.22658,16.14054,14.34391
13238,12.39531,10.68215,17.6381,12.72922,14.1331
13239,12.39425,12.12423,15.14827,12.10664,13.28357
13240,10.11603,15.60359,12.15491,13.7661,17.32394
13241,10.66232,15.69663,16.33358,15.94391,12.64534
13242,10.11796,18.86019,19.91653,15.96447,9.1408
13243,11.00271,11.07211,13.15628,12.53383,17.41177
13244,17.20771,16.4758,14.91273,16.09414,14.21948
13245,9.33882,18.26919,19.51302,14.18841,13.57206
13246,10.08251,9.75923,16.14246,8.85517,14.56383
13247,13.88739,10.79872,13.97176,11.60163,15.49425
13248,14.39196,12.50182,12.25655,14.73406,9.02401
13249,12.77331,14.18936,9.7944,14.76974,17.41984
13250,11.2495,9.1121,9.39468,15.46611,12.38831
13251,11.36379,15.26924,15.22859,13.76602,13.55545
13252,13.17732,13.61791,10.05114,16.52168,9.61538
13253,12.65845,13.79799,16.22818,15.70747,14.01977
13254,15.242,12.85062,9.39631,13.97573,9.1021
13255,14.69683,13.11295,7.48887,12.11898,12.30584
13256,14.75219,14.98085,10.12008,15.6352,15.34573
13257,11.85285,13.05979,12.30117,13.75856,12.82074
13258,9.40635,8.76561,15.53275,12.3595,14.98924
13259,14.23361,13.96491,14.66328,16.62926,16.1581
13260,18.11949,18.54583,9.24119,11.89031,11.0915
13261,16.03829,17.37535,11.87854,14.42969,12.53016
13262,10.83063,13.33286,16.53997,10.07337,11.15821
13263,8.95102,9.07969,10.7323,9.49479,14.78839
13264,16.38468,15.3819,11.51027,16.42265,11.78738
13265,11.63929,10.26709,17.39742,14.79201,15.84798
13266,12.00372,13.69972,14.30744,14.54877,13.00563
13267,12.15668,12.80761,12.54633,15.00894,14.97974
13268,7.33219,10.04286,12.46873,9.55543,14.91423
13269,12.66967,11.76992,14.19258,12.7445,14.07122
13270,16.52752,12.17597,10.91144,13.42655,16.11428
13271,10.94268,10.9071,11.48628,10.03581,15.5554
13272,14.57254,15.53869,14.78039,14.60923,11.04016
13273,12.48731,13.01793,12.91813,15.17544,19.85495
13274,10.13819,13.16064,11.45542,13.86492,15.27173
13275,15.25531,13.98723,11.37266,15.96336,8.14132
13276,8.56125,18.44219,17.29728,17.95622,16.92992
13277,12.54768,13.44496,15.90768,9.56356,13.82811
13278,15.3452,15.58913,12.41885,15.12093,16.39972
13279,12.7832,13.25013,18.07341,11.381,14.53537
13280,8.87651,8.40461,13.81995,7.96982,16.20339
13281,16.36354,15.93189,10.47848,20.55264,10.32463
13282,10.41979,9.5185,13.71525,12.37061,16.32607
13283,9.77763,14.49995,13.90647,16.05045,19.02834
13284,11.87078,13.87278,12.55692,12.89008,17.99883
13285,9.927,13.64379,13.02931,11.91657,16.71079
13286,8.30229,8.66357,14.75665,10.26375,13.31042
13287,12.29456,11.23625,11.56789,11.38523,11.7371
13288,10.9957,11.36817,12.95416,9.76483,13.50801
13289,14.40554,13.4005,17.57864,13.39425,11.73793
13290,9.73653,12.2238,10.61601,7.95452,17.32053
13291,12.53343,15.17342,6.93877,15.51394,13.54849
13292,11.9056,9.52695,14.38679,12.93084,15.13503
13293,11.79776,12.19956,14.45896,15.18953,13.64907
13294,17.12328,16.32528,9.06651,11.64125,10.8847
13295,12.64821,12.03892,13.62436,12.53614,17.3073
13296,10.41217,14.28,15.5475,12.79182,13.55221
13297,8.45097,17.6303,17.39604,16.76596,17.39558
13298,8.7442,16.13254,15.57282,15.34815,11.29525
13299,13.97551,12.6925,13.26378,14.86301,10.53094
13300,17.00052,15.89724,12.5782,15.30041,11.35185
13301,13.40334,17.32855,7.12775,13.72244,15.14855
13302,11.85285,14.97753,9.0374,14.31485,12.05157
13303,11.62617,11.3562,14.32386,12.25551,9.25113
13304,11.2519,10.35881,15.09128,9.26935,16.55982
13305,9.16142,10.6747,11.49703,11.31221,15.8309
13306,13.44588,13.10119,9.9261,12.06424,11.14069
13307,11.58397,14.5503,15.91688,15.63964,15.08457
13308,8.94363,6.636,20.12565,10.06807,14.68653
13309,10.72072,16.05813,16.65478,13.20316,17.11029
13310,10.02451,13.19435,10.94736,13.2281,13.71226
13311,15.59034,18.35152,13.56693,16.24295,12.20745
13312,11.1817,13.45147,14.02772,11.65685,13.22851
13313,12.05756,10.42459,14.70732,11.70775,15.47971
13314,6.98517,9.35738,11.7963,4.91414,15.53616
13315,11.04729,11.42489,12.46591,11.69089,18.18712
13316,9.99138,10.65551,11.91975,9.61028,14.81967
13317,10.02277,9.31134,15.45435,10.54545,15.99243
13318,13.10317,13.63927,12.27656,13.78907,19.72282
13319,10.96746,17.66805,15.85773,14.72217,14.83186
13320,13.02886,9.47056,17.21995,11.53215,14.98483
13321,14.59628,17.20926,11.81717,13.39208,14.5849
13322,10.54712,15.03862,15.24187,14.09573,10.95452
13323,12.47946,15.33307,12.87545,17.33848,14.50434
13324,15.56379,17.5989,10.72758,14.9951,11.48219
13325,9.73492,16.24007,14.61037,11.91452,10.01972
13326,14.4156,15.08617,12.73464,13.53564,14.29323
13327,8.06062,8.75737,10.06878,7.66831,15.41116
13328,15.82237,11.59324,10.11735,12.57532,9.72825
13329,8.57495,10.29348,16.29361,11.5965,12.91235
13330,9.7571,13.30175,11.04926,8.66812,14.97187
13331,8.73287,14.62213,11.00437,9.75051,14.84396
13332,14.50093,14.08744,9.14418,17.60895,11.30279
13333,9.35999,17.4044,16.4058,14.44453,13.4257
13334,11.23438,14.80158,17.15115,15.85826,16.51951
13335,14.66973,14.51658,8.07689,12.67492,15.46556
13336,15.0504,15.41715,12.4426,16.44373,11.96416
13337,13.66378,14.37809,10.26449,13.34122,13.53527
13338,16.38012,16.38421,10.3889,16.64688,10.67581
13339,10.44756,16.27326,17.73073,16.9764,16.42195
13340,14.22772,13.01357,11.06959,14.50845,8.77434
13341,14.47139,13.82366,15.14454,12.1376,10.63015
13342,19.00492,13.22691,9.89438,13.34095,15.22089
13343,10.03179,12.53503,15.53109,11.34682,12.25202
13344,14.24683,15.18856,8.97703,14.49699,10.62832
13345,8.03599,15.42918,13.6789,11.21374,12.72031
13346,7.08359,8.45092,13.68833,8.69082,15.42417
13347,10.64386,13.64764,12.65673,16.19448,13.67161
13348,15.92097,16.97735,11.19637,11.92682,13.03451
13349,18.63169,18.45607,13.21417,14.31641,15.0667
13350,10.31979,15.70748,14.31838,15.04006,14.24175
13351,11.47148,10.96068,13.41469,12.0122,13.97121
13352,16.79345,16.92262,14.74221,10.48419,10.38407
13353,17.98821,12.93185,13.05592,13.60833,14.90908
13354,13.23636,13.85608,14.07027,12.11269,14.52484
13355,13.74951,12.98538,9.92247,15.92889,15.66075
13356,11.22189,14.11754,12.17751,15.52265,16.64224
13357,10.38505,15.73539,16.55531,16.31828,10.47765
13358,15.27667,17.05146,11.5779,12.54346,13.5526
13359,10.17072,16.27991,12.02926,16.25601,15.74303
13360,11.7833,12.08716,17.24611,8.54937,13.83576
13361,9.39338,13.93452,12.67324,9.01093,13.79749
13362,10.26021,15.1205,13.1593,15.99385,14.29356
13363,11.44721,11.40802,10.48121,15.82389,12.7347
13364,12.26001,12.97212,13.7153,9.16482,12.97232
13365,11.46876,13.68561,16.79788,7.85013,17.94185
13366,16.04542,13.821,11.98634,15.94934,8.63531
13367,16.47935,13.24358,5.60363,17.22209,10.54513
13368,10.46284,13.79755,12.29099,10.44792,18.44323
13369,8.87288,16.69734,13.54717,12.46313,9.83859
13370,12.28433,13.87284,10.16593,12.53926,12.52098
13371,5.92377,7.94684,15.49622,6.71818,13.04268
13372,8.48781,9.40555,14.5326,8.82675,12.20694
13373,17.06887,14.69692,10.3906,14.59303,15.80958
13374,11.74539,11.34942,13.05381,9.50402,11.89823
13375,9.22358,16.22722,13.89859,14.27813,10.42142
13376,10.75004,15.65108,15.38021,14.32412,15.22816
13377,12.49524,12.55841,10.77003,13.80502,13.11527
13378,15.71063,13.2357,8.76939,14.43186,10.41149
13379,14.74275,16.7214,12.77749,13.74003,11.08004
13380,10.83622,13.6305,15.04446,14.17772,13.35655
13381,11.55218,15.65205,7.68786,14.38751,11.23448
13382,14.89402,13.73414,13.06631,15.34705,15.68619
13383,13.37479,9.27252,15.19667,14.0338,12.74745
13384,13.11932,10.40402,18.92737,12.76119,12.24155
13385,15.05538,17.02742,12.05052,12.66437,10.83677
13386,12.34269,11.34767,11.86439,11.4411,12.56216
13387,11.47118,12.72896,8.53153,10.45326,19.46077
13388,14.24566,13.82965,7.80902,12.29419,14.97486
13389,9.75829,14.96589,10.8813,11.23406,16.46222
13390,14.72801,10.39374,10.84419,12.30563,19.50656
13391,11.15058,9.52627,17.20357,10.7865,13.8402
13392,13.38651,12.48786,18.06016,13.58141,9.40805
13393,9.22992,16.44987,15.06026,16.8947,18.97472
13394,9.85617,13.96168,12.21417,12.65884,15.33539
13395,9.74315,10.0767,11.85247,11.14616,16.87068
13396,16.29101,14.46136,13.34136,16.91052,15.61488
13397,11.7721,13.50546,11.30542,7.62853,12.00426
13398,11.01355,13.92603,14.60216,12.65614,13.80546
13399,13.22195,12.46772,15.06598,13.19932,12.82643
13400,16.87566,14.07662,12.31886,15.77735,13.41932
13401,9.45814,6.61025,18.87911,10.44119,13.11747
13402,12.16705,10.76591,16.25197,12.70886,14.04649
13403,13.26505,11.73927,15.77169,13.78666,14.81058
13404,11.69006,12.24505,14.93365,10.88083,12.81616
13405,10.723,13.18609,14.95612,8.98001,12.27397
13406,13.99167,12.10412,12.56247,15.79191,9.95816
13407,12.66458,17.16303,7.36725,14.93197,14.59895
13408,9.5397,14.18598,13.51262,11.43049,15.18717
13409,14.5432,16.16246,9.82873,13.11347,12.19778
13410,15.88517,15.69348,13.05559,13.29589,8.73267
13411,11.19821,12.71989,12.76036,17.38302,13.47948
13412,12.42413,14.23351,15.41276,8.46737,13.61497
13413,11.71911,11.47887,10.26264,14.0839,17.76579
13414,10.91809,13.51091,13.03623,15.40786,15.22503
13415,8.99832,17.05232,14.93287,14.64172,13.08848
13416,10.67815,11.02379,14.87656,12.37835,16.13746
13417,11.9243,11.53718,15.46483,9.25343,14.61204
13418,14.59418,16.90324,11.80847,15.41168,12.51523
13419,14.91981,11.30231,15.96859,14.3986,15.71025
13420,9.95564,10.80128,15.90835,10.35699,14.43658
13421,13.50285,15.85952,8.26673,14.27973,17.27099
13422,8.99521,11.79219,11.50814,6.52311,12.37511
13423,13.16312,13.14457,15.04015,12.27083,12.82541
13424,14.41126,15.02983,12.11188,11.05194,10.09521
13425,15.85013,11.51591,12.60823,13.07905,16.20546
13426,16.31998,16.80615,11.92788,14.90295,11.3757
13427,14.15079,14.09263,8.73959,15.34619,9.82555
13428,10.74639,15.82953,14.71275,15.63174,18.44959
13429,13.41903,17.1324,10.48265,15.99412,10.71032
13430,9.21008,7.25537,18.25099,10.92084,15.59014
13431,9.05514,9.38725,12.58655,9.14592,15.87359
13432,13.84654,13.2243,11.80787,13.77764,13.96772
13433,12.37926,11.85085,13.54807,12.7212,18.65177
13434,11.47528,14.02345,11.82856,10.99874,16.79944
13435,13.40522,8.13064,11.56842,14.75193,14.36839
13436,14.48972,14.41749,12.89639,16.46557,13.59023
13437,14.20435,10.60315,9.93572,14.33387,8.54954
13438,17.44247,14.07172,12.08469,13.85983,13.98701
13439,15.64044,19.81778,12.82011,16.82279,12.57601
13440,12.78802,10.55142,11.12912,17.41662,16.98861
13441,13.69722,14.77436,11.01788,14.80145,9.66394
13442,7.37592,11.21623,11.0612,7.13714,15.43762
13443,10.95183,16.67327,14.37088,14.57853,17.49938
13444,12.4293,10.93901,16.2059,11.71372,12.67394
13445,11.0766,12.36912,13.30096,16.44483,11.68635
13446,17.9528,15.74339,9.02607,12.95479,15.88468
13447,11.38906,14.45009,13.52669,14.97481,16.52982
13448,11.04251,13.41454,14.95073,8.73269,13.11863
13449,16.34872,14.92506,8.20939,13.26505,15.14665
13450,15.18877,17.66957,9.54821,15.03421,13.23153
13451,15.65811,11.50016,13.41611,15.2136,17.52874
13452,9.80545,13.18053,7.5333,15.70588,17.1126
13453,13.51921,17.19912,10.69496,15.08489,13.01724
13454,11.41297,14.57847,15.73795,14.68446,15.84207
13455,10.27152,12.36417,14.79262,7.72798,14.67707
13456,14.21035,17.22623,9.81267,16.50666,13.31574
13457,12.28636,13.91686,15.26403,12.75819,16.5435
13458,8.5513,8.47358,13.65337,9.39199,14.94085
13459,11.68716,13.52337,12.74821,13.77588,14.73566
13460,11.25783,13.05316,11.7661,9.26018,14.51425
13461,11.55097,17.63715,8.33816,14.47203,12.32145
13462,11.738,15.02093,12.16658,11.35177,15.78116
13463,9.97795,14.97477,13.61577,13.80552,13.27936
13464,15.33666,15.45025,15.31139,16.31152,13.76622
13465,9.91497,16.11704,15.82911,15.2376,17.21747
13466,11.32127,7.35614,19.46651,12.92719,12.40666
13467,11.5312,13.16536,14.71256,15.81681,13.35566
13468,16.75219,16.9342,14.13101,16.23289,14.01874
13469,11.10067,9.36887,16.85707,12.56904,16.34416
13470,13.83739,12.80918,12.46342,14.59993,16.74296
13471,13.34089,14.02012,10.22604,15.23129,9.15956
13472,8.30989,9.61629,14.61196,9.8415,13.71648
13473,10.4659,14.95032,15.90516,14.84761,14.15061
13474,12.12802,16.49525,15.68303,14.14561,15.71456
13475,12.87813,7.71845,13.81681,11.1732,19.39842
13476,6.96602,5.22735,15.31031,7.18086,14.45269
13477,12.99958,13.24604,10.74892,14.52634,15.71154
13478,11.44925,13.3366,13.99208,18.2708,18.01777
13479,14.94072,16.61346,9.55908,15.31896,16.66155
13480,9.00193,8.37919,12.14932,10.07758,16.58428
13481,10.96071,12.89471,14.29605,8.57976,14.16498
13482,10.03004,9.63758,15.718,9.48791,14.20299
13483,12.34977,11.84953,18.25531,12.11014,14.15144
13484,13.14962,16.08252,11.70467,14.72709,15.49979
13485,11.89634,12.67687,12.29622,15.28916,18.62935
13486,11.1968,8.29439,13.41018,12.10036,13.62984
13487,13.86882,15.35616,8.31679,13.85785,12.44049
13488,12.03318,9.95264,16.02628,10.62827,15.74763
13489,9.35772,15.80049,16.25039,15.61775,15.72731
13490,15.88996,16.61498,9.73479,15.29767,12.511
13491,12.42938,12.99383,11.75915,10.75395,15.9856
13492,14.96155,12.78188,9.90827,13.5387,10.07178
13493,10.14387,13.34244,13.6213,16.95535,13.82142
13494,10.68271,17.04085,16.08811,13.20687,13.50498
13495,15.70034,15.10033,11.15793,12.83991,11.71365
13496,12.22932,16.91833,17.61169,12.36529,19.18779
13497,8.48674,10.54541,13.23042,8.48288,13.62162
13498,11.71786,13.51363,8.83977,17.24408,13.41
13499,10.98675,11.81391,11.76918,12.40084,15.41343
13500,17.11963,13.98704,12.4905,14.57411,14.71155
13501,12.94224,14.38113,13.00967,9.50533,13.13443
13502,9.69398,13.74116,13.16072,13.79328,10.22541
13503,12.61501,13.76901,13.18099,11.35543,12.46976
13504,8.65048,15.94379,18.05362,15.93726,13.82432
13505,8.70069,8.49253,20.59819,11.24991,13.47103
13506,10.6532,10.27997,8.73179,17.38464,16.68344
13507,11.34979,14.02284,12.66194,15.85206,12.44459
13508,10.32464,10.14623,13.14836,9.7901,13.57119
13509,11.50694,14.81365,17.30722,12.76361,13.33451
13510,11.6952,15.21353,17.94029,12.68713,14.23626
13511,11.15955,16.59208,17.41517,14.95446,13.57907
13512,11.97493,12.73509,10.68609,12.45434,16.69652
13513,15.14738,15.27606,9.95174,13.72911,16.2663
13514,10.29802,9.06059,19.78961,12.97022,14.31616
13515,15.29262,15.8678,9.74185,14.07888,12.92053
13516,15.39718,15.29004,11.0768,13.80358,13.04735
13517,11.48593,14.14989,18.85349,13.72308,10.7961
13518,10.17189,14.06519,12.40321,10.7128,14.41428
13519,13.51204,12.80384,10.96544,9.88955,15.98631
13520,10.31635,15.32376,14.18031,15.53622,16.29858
13521,9.42136,12.59903,11.08125,12.55359,15.38677
13522,11.06976,18.46462,19.46357,15.99913,14.01077
13523,11.98673,9.50815,15.22417,10.62886,14.56518
13524,8.87173,12.69622,10.3141,14.68324,16.21287
13525,8.3635,9.18323,15.17476,8.12915,17.93173
13526,13.88294,14.5609,12.47228,13.57459,18.0058
13527,11.90048,12.40141,10.63946,16.1872,13.0535
13528,8.81442,12.07372,12.4175,10.21413,14.35792
13529,6.35543,7.85099,14.71467,8.69007,14.7796
13530,15.48774,16.35151,11.53337,15.20254,13.75125
13531,12.20435,11.81812,12.05894,15.15394,10.11708
13532,17.50103,12.10417,11.86556,12.68398,13.88419
13533,13.25489,14.29283,12.82352,13.41253,20.75357
13534,12.37617,13.5252,16.76627,14.06087,14.34078
13535,9.67212,13.87322,15.2868,13.6905,9.65081
13536,11.51312,12.99395,11.55265,15.64783,18.5116
13537,13.05532,14.27099,9.03274,14.22397,15.50615
13538,15.64583,13.82191,12.27371,14.67436,13.96749
13539,12.44502,12.77234,13.03369,13.99619,13.93111
13540,10.14095,11.96466,15.72371,10.81368,13.87732
13541,16.99339,12.75707,15.05815,13.73557,6.11556
13542,14.64636,12.37003,10.42864,10.7044,7.99908
13543,15.11539,15.01087,7.64673,13.50721,12.68063
13544,11.51815,13.02504,12.85715,12.31756,13.76585
13545,12.93205,13.30043,14.68238,11.61374,15.75671
13546,14.3689,15.32596,9.9913,14.81185,14.19083
13547,12.19062,13.46928,13.57813,12.43086,12.49229
13548,10.3237,14.64319,10.81882,8.40436,14.43723
13549,10.54658,6.72393,17.49901,8.50993,15.905
13550,12.65819,10.42037,15.28163,10.32291,16.45432
13551,11.25315,13.73882,11.82961,15.20222,15.40235
13552,8.31412,15.53886,15.36459,13.1534,12.22268
13553,16.63098,13.90182,11.43884,15.7827,16.47885
13554,10.07895,15.41514,16.0137,12.57887,12.99441
13555,11.05759,12.08992,12.75652,12.97733,15.3733
13556,11.03179,15.60381,16.51296,13.65962,13.19261
13557,9.56812,16.15744,16.58125,12.94356,12.30285
13558,11.22505,14.04208,14.41979,8.92039,12.89262
13559,8.0756,9.1328,14.41715,10.10059,14.92438
13560,14.40159,11.04393,9.16373,14.42835,8.66872
13561,14.08357,10.74166,10.34238,14.74198,19.98079
13562,12.71988,13.80062,14.7715,13.78401,11.80331
13563,10.78157,10.99561,14.58699,13.81024,13.6994
13564,14.35996,14.09717,13.56397,15.67145,14.33416
13565,13.07596,11.9549,14.66358,13.22168,13.01447
13566,11.70781,14.70772,16.31356,15.59011,14.47812
13567,11.87751,12.6286,13.40684,10.45469,14.38604
13568,10.64458,7.55255,12.78127,8.19069,14.61206
13569,9.92568,16.37229,12.5973,13.80449,12.05868
13570,17.29693,16.10109,11.85617,13.72978,9.99349
13571,11.31477,12.17002,13.43694,12.77864,11.30255
13572,11.74517,8.65801,14.54546,11.25887,14.44266
13573,9.39148,12.48916,14.94119,7.57859,17.55774
13574,12.75533,13.3162,16.58871,15.74774,15.39389
13575,10.69797,15.09973,12.75404,15.21765,13.67647
13576,15.68201,13.15584,10.50169,14.10861,15.37144
13577,10.07675,7.22458,17.07564,8.22337,14.54304
13578,10.84215,13.98421,13.8997,14.51786,14.34305
13579,14.67665,14.54514,12.50599,11.03176,13.87973
13580,11.84554,9.31501,18.39771,13.2959,12.07721
13581,13.28738,15.76312,16.49527,14.21245,19.43748
13582,11.60178,10.02937,12.49489,7.64596,13.56357
13583,10.70931,11.01164,13.43672,11.25128,17.31983
13584,15.27103,16.67125,10.55448,14.63598,14.03176
13585,8.70453,11.95099,15.00982,9.3051,15.93298
13586,13.57553,15.24227,10.62951,13.99916,11.78544
13587,9.81138,6.04754,18.70891,12.42491,16.66923
13588,6.14165,8.38645,10.02014,7.47815,13.73872
13589,10.06234,16.03142,14.76479,15.20236,16.91051
13590,16.14873,14.3455,12.51882,13.75077,11.30869
13591,8.5472,19.35176,15.87893,14.80128,13.40715
13592,15.15044,18.4779,9.74528,15.09466,12.94197
13593,16.29908,11.85113,13.39116,13.3215,16.47274
13594,12.21053,13.62613,12.79457,10.66299,16.41943
13595,14.80851,14.30192,11.48725,14.32319,8.9905
13596,10.41665,14.32106,11.31625,14.54025,15.99043
13597,9.11477,15.81564,17.25336,15.4988,9.62274
13598,11.94868,13.57275,12.97505,14.03314,16.31086
13599,13.43029,15.02913,7.58952,12.02837,13.11384
13600,9.58639,15.27521,11.18944,16.69805,19.02817
13601,10.57852,15.12242,16.68601,16.40184,10.12037
13602,11.20162,15.55915,13.76733,10.83741,10.56752
13603,9.98059,10.62605,8.92621,9.21076,17.71201
13604,14.70893,15.10827,10.33486,13.74449,15.69626
13605,12.58621,13.85113,12.58968,14.66808,16.62964
13606,11.08529,15.33801,9.17157,14.92488,15.39234
13607,11.53518,14.67427,11.38669,11.61214,18.10123
13608,11.32718,12.82682,13.96773,15.71561,16.09635
13609,10.50986,13.05134,13.97023,13.96586,12.63488
13610,11.79212,9.96073,15.49775,13.20985,12.60624
13611,9.62548,15.26032,12.43045,14.69387,14.01979
13612,13.01821,12.36879,15.22566,14.88063,13.48919
13613,16.39674,15.23908,11.5933,11.03382,10.65666
13614,9.29308,12.61996,13.35151,7.20049,12.40558
13615,14.26783,15.0138,17.59299,11.81534,12.81703
13616,13.73178,12.42355,11.51919,14.5992,10.09694
13617,14.98364,15.72087,10.22859,14.53245,12.12045
13618,11.40044,11.68973,10.68253,10.19675,14.11761
13619,10.37936,16.19932,14.51095,15.35547,18.87765
13620,10.23899,18.94364,14.90519,11.38482,13.43634
13621,11.70591,16.20172,17.90617,12.28083,15.11033
13622,11.59885,15.58492,17.59629,15.30094,14.16165
13623,12.19056,14.27907,12.95548,17.85792,10.99821
13624,16.09372,11.38757,14.10821,14.07663,16.49843
13625,14.30912,15.85866,6.64301,15.47467,9.2483
13626,11.25578,10.65362,13.92675,11.31926,14.84846
13627,9.50385,17.76276,17.7049,15.85168,14.15439
13628,11.46399,13.4923,15.80299,11.18997,12.53682
13629,10.99713,10.08923,10.92022,9.10592,16.36246
13630,11.2348,12.698,14.40972,18.05323,12.83234
13631,14.03972,15.072,8.79238,16.08196,11.53555
13632,9.67683,9.51332,14.18731,11.79498,15.98857
13633,10.62104,15.21653,14.56433,15.21638,14.63514
13634,14.00812,14.02526,9.10976,12.79135,10.73199
13635,8.25274,9.08943,16.19016,11.75516,13.68125
13636,10.76372,13.16802,9.01275,14.42537,11.33376
13637,15.62725,13.27296,11.0291,14.6283,13.21527
13638,11.45122,14.96098,14.90997,15.74905,16.22702
13639,12.82571,9.3068,11.23238,15.39845,12.7408
13640,11.66907,13.59659,12.72699,10.29249,16.90292
13641,14.92692,16.89734,12.80653,16.90857,15.94026
13642,12.72838,14.08771,10.27456,17.97591,8.26439
13643,16.54519,17.22074,13.54728,13.80314,11.03393
13644,12.24338,13.87591,11.30611,10.81851,17.29801
13645,13.33413,14.6887,10.19438,14.51016,14.83816
13646,12.24933,12.44019,16.29554,13.70187,14.4002
13647,15.2332,13.82897,11.33487,12.42752,9.57334
13648,11.96009,15.0082,12.68348,15.25318,17.65259
13649,10.9059,13.52184,13.46631,8.80631,16.98457
13650,9.7603,10.16001,13.88897,10.69775,15.80382
13651,15.09496,11.72814,13.19364,13.75254,11.06671
13652,16.92142,15.02683,12.33341,14.14093,14.96994
13653,9.74119,7.5855,16.26429,14.48745,14.52639
13654,10.2121,8.97107,12.77987,12.17801,16.7534
13655,10.3065,12.57832,12.54029,14.55983,14.55276
13656,13.16375,13.84155,16.63208,14.83887,12.20919
13657,8.5292,9.8749,14.86701,6.82779,13.91971
13658,11.97217,13.42666,13.28184,13.19556,12.49544
13659,7.33903,9.40923,11.47188,8.50214,15.94335
13660,14.19502,15.76141,11.23431,13.21626,11.20635
13661,11.60729,12.55804,9.32621,17.547,18.48087
13662,10.96344,12.9896,14.84831,15.20588,12.43358
13663,10.11098,9.86764,14.44904,11.15085,14.94236
13664,12.59747,12.74278,10.61123,10.42922,13.72019
13665,11.79695,11.60081,12.75183,11.08884,15.82984
13666,11.94564,14.67747,15.96574,16.55398,15.94209
13667,11.54675,9.29844,16.05695,12.82964,12.46218
13668,12.99397,12.67772,16.31086,15.27907,10.45665
13669,9.43079,9.85623,15.86554,10.037,14.4308
13670,9.66848,11.441,11.43938,10.41797,16.14504
13671,14.8246,12.62611,11.98925,14.38449,14.03404
13672,12.88208,12.53002,13.61704,16.29851,14.12794
13673,10.55934,10.94485,13.94425,12.20726,15.59129
13674,11.66228,11.74676,19.80759,11.05805,12.39941
13675,13.57002,14.50031,11.09196,15.79142,11.55591
